setting,q,threshold,N_fit,N_cal,m_fit,d_fit,n_hat,k_hat,p_hat,predicted_accept,cal_n,cal_k,cal_p,actual_accept,label
small/OBQA/C2C,0.7,0.09768414497375488,2100,1366,1470,582,956,378,1.0,False,1007,409,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/OBQA/C2C,0.75,0.1333599090576172,2100,1366,1575,655,1025,426,1.0,False,1064,448,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/OBQA/C2C,0.8,0.1825515627861023,2100,1366,1680,718,1093,467,1.0,False,1110,481,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/OBQA/C2C,0.85,0.23033851385116577,2100,1366,1785,782,1161,509,1.0,False,1180,522,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/OBQA/C2C,0.9,0.3213103413581848,2100,1366,1890,853,1229,555,1.0,False,1243,562,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/OBQA/C2C,0.95,0.43785351514816284,2100,1366,1995,929,1298,604,1.0,False,1313,602,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/OBQA/C2C,1.0,Infinity,2100,1366,2100,998,1366,649,1.0,False,1366,640,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,0.05,0.00011157989501953125,670,448,34,7,23,5,0.9992464902735897,False,18,4,0.998453560366658,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,0.1,0.0004367232322692871,670,448,67,18,45,12,0.999999804094815,False,33,5,0.9946125467066538,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,0.15,0.0012328028678894043,670,448,101,31,68,21,0.9999999999989915,False,50,9,0.9998414367023761,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,0.2,0.002542734146118164,670,448,134,47,90,32,1.0,False,78,23,0.999999999999667,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,0.25,0.004671871662139893,670,448,168,63,112,42,1.0,False,108,33,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,0.3,0.006744503974914551,670,448,201,79,134,53,1.0,False,128,43,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,0.35,0.009816467761993408,670,448,235,91,157,61,1.0,False,140,49,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,0.4,0.014494717121124268,670,448,268,108,179,72,1.0,False,163,63,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,0.45,0.02129054069519043,670,448,302,127,202,85,1.0,False,182,72,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,0.5,0.02968961000442505,670,448,335,140,224,94,1.0,False,206,83,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,0.55,0.04347580671310425,670,448,369,162,247,108,1.0,False,234,96,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,0.6,0.06113743782043457,670,448,402,180,269,120,1.0,False,263,115,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,0.65,0.0874868631362915,670,448,436,199,292,133,1.0,False,289,134,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,0.7,0.1193498969078064,670,448,469,214,314,143,1.0,False,315,151,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,0.75,0.1509310007095337,670,448,503,238,336,159,1.0,False,341,165,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,0.8,0.22326356172561646,670,448,536,256,358,171,1.0,False,362,176,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,0.85,0.272111713886261,670,448,570,273,381,182,1.0,False,378,190,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,0.9,0.34250950813293457,670,448,603,297,403,198,1.0,False,392,195,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,0.95,0.43796151876449585,670,448,637,320,426,214,1.0,False,422,214,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/Text,1.0,Infinity,670,448,670,344,448,230,1.0,False,448,233,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,0.05,0.00011157989501953125,670,448,34,1,23,1,0.67942044444479,False,18,1,0.7735226201554786,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,0.1,0.0004367232322692871,670,448,67,5,45,3,0.8133833179769403,False,33,2,0.7728068695765471,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,0.15,0.0012328028678894043,670,448,101,10,68,7,0.9800489319647553,False,50,7,0.9968116567777024,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,0.2,0.002542734146118164,670,448,134,18,90,12,0.9994623904166638,False,78,15,0.9999986547298927,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,0.25,0.004671871662139893,670,448,168,29,112,19,0.9999992816520373,False,108,32,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,0.3,0.006744503974914551,670,448,201,45,134,30,0.9999999999993046,False,128,44,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,0.35,0.009816467761993408,670,448,235,63,157,42,1.0,False,140,51,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,0.4,0.014494717121124268,670,448,268,78,179,52,1.0,False,163,60,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,0.45,0.02129054069519043,670,448,302,98,202,66,1.0,False,182,68,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,0.5,0.02968961000442505,670,448,335,119,224,80,1.0,False,206,84,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,0.55,0.04347580671310425,670,448,369,145,247,97,1.0,False,234,101,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,0.6,0.06113743782043457,670,448,402,165,269,110,1.0,False,263,119,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,0.65,0.0874868631362915,670,448,436,189,292,127,1.0,False,289,134,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,0.7,0.1193498969078064,670,448,469,212,314,142,1.0,False,315,152,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,0.75,0.1509310007095337,670,448,503,236,336,158,1.0,False,341,174,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,0.8,0.22326356172561646,670,448,536,263,358,176,1.0,False,362,190,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,0.85,0.272111713886261,670,448,570,289,381,193,1.0,False,378,205,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,0.9,0.34250950813293457,670,448,603,316,403,211,1.0,False,392,214,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,0.95,0.43796151876449585,670,448,637,337,426,225,1.0,False,422,235,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
small/ARC/C2C,1.0,Infinity,670,448,670,360,448,241,1.0,False,448,254,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/Text,0.05,0.0,2100,1366,955,51,621,33,0.6818884629750053,False,601,36,0.8842951640164337,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/Text,0.1,0.0,2100,1366,955,51,621,33,0.6818884629750053,False,601,36,0.8842951640164337,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/Text,0.15,0.0,2100,1366,955,51,621,33,0.6818884629750053,False,601,36,0.8842951640164337,False,POST-HOC re-analysis (E15); does not change any primary decision
medium/OBQA/Text,0.2,0.0,2100,1366,955,51,621,33,0.6818884629750053,False,601,36,0.8842951640164337,False,POST-HOC re-analysis (E15); does not change any primary decision
