setting,q,threshold,N_fit,N_cal,m_fit,d_fit,n_hat,k_hat,p_hat,predicted_accept,cal_n,cal_k,cal_p,actual_accept,label
X3-Llama8B/ARC/Text,0.45,0.0009936094284057617,670,448,302,0,202,0,3.163503128956824e-05,True,205,0,2.7123084951893553e-05,True,POST-HOC re-analysis (E15); does not change any primary decision
X3-Llama8B/ARC/Text,0.5,0.0014939308166503906,670,448,335,1,224,1,0.00013090018409935526,True,218,1,0.00017367635586309135,True,POST-HOC re-analysis (E15); does not change any primary decision
X3-Llama8B/ARC/Text,0.55,0.002362847328186035,670,448,369,3,247,2,0.000308784677415406,True,246,1,4.618481135322849e-05,True,POST-HOC re-analysis (E15); does not change any primary decision
X3-Llama8B/ARC/Text,0.6,0.0041356682777404785,670,448,402,4,269,3,0.0005930840084160625,True,269,2,0.00011705205571641464,True,POST-HOC re-analysis (E15); does not change any primary decision
X3-Llama8B/ARC/Text,0.65,0.008545339107513428,670,448,436,6,292,4,0.0009415034997548098,True,301,3,0.00015732409029648004,True,POST-HOC re-analysis (E15); does not change any primary decision
X3-Llama8B/ARC/Text,0.7,0.014996349811553955,670,448,469,8,314,5,0.001406508858553648,False,320,4,0.00031529683901973456,True,POST-HOC re-analysis (E15); does not change any primary decision
X3-Llama8B/ARC/Text,0.75,0.02636897563934326,670,448,503,12,336,8,0.012396578125483261,False,335,7,0.00542441864810862,False,POST-HOC re-analysis (E15); does not change any primary decision
X3-Llama8B/ARC/Text,0.8,0.05720853805541992,670,448,536,17,358,11,0.05298421144005006,False,354,9,0.016013736136479575,False,POST-HOC re-analysis (E15); does not change any primary decision
X3-Llama8B/ARC/Text,0.85,0.13876044750213623,670,448,570,23,381,15,0.20487998271707386,False,377,12,0.05985228735093817,False,POST-HOC re-analysis (E15); does not change any primary decision
X3-Llama8B/ARC/Text,0.9,0.25916528701782227,670,448,603,30,403,20,0.5454431343835291,False,409,17,0.2577522064764248,False,POST-HOC re-analysis (E15); does not change any primary decision
X3-Llama8B/ARC/Text,0.95,0.3930169343948364,670,448,637,39,426,26,0.8744329707857168,False,421,24,0.7839326888446643,False,POST-HOC re-analysis (E15); does not change any primary decision
X3-Llama8B/ARC/Text,1.0,Infinity,670,448,670,58,448,39,0.9996528853834459,False,448,40,0.9998227533636806,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,0.05,0.0,2100,1366,955,43,621,28,0.3272045258018926,False,601,26,0.2582919551818367,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,0.1,0.0,2100,1366,955,43,621,28,0.3272045258018926,False,601,26,0.2582919551818367,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,0.15,0.0,2100,1366,955,43,621,28,0.3272045258018926,False,601,26,0.2582919551818367,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,0.2,0.0,2100,1366,955,43,621,28,0.3272045258018926,False,601,26,0.2582919551818367,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,0.25,0.0,2100,1366,955,43,621,28,0.3272045258018926,False,601,26,0.2582919551818367,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,0.3,0.0,2100,1366,955,43,621,28,0.3272045258018926,False,601,26,0.2582919551818367,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,0.35,0.0,2100,1366,955,43,621,28,0.3272045258018926,False,601,26,0.2582919551818367,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,0.4,0.0,2100,1366,955,43,621,28,0.3272045258018926,False,601,26,0.2582919551818367,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,0.45,0.0,2100,1366,955,43,621,28,0.3272045258018926,False,601,26,0.2582919551818367,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,0.5,2.384185791015625e-07,2100,1366,1050,55,683,36,0.6679720574213956,False,665,37,0.7787183561670146,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,0.55,1.3113021850585938e-06,2100,1366,1157,70,753,46,0.9270055638490976,False,739,49,0.9794434054400779,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,0.6,6.139278411865234e-06,2100,1366,1263,93,822,61,0.9989420618063379,False,800,67,0.9999795073224368,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,0.65,3.540515899658203e-05,2100,1366,1366,118,889,77,0.9999982928752373,False,880,86,0.9999999977270753,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,0.7,0.0002611875534057617,2100,1366,1477,147,961,96,0.9999999999037589,False,959,114,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,0.75,0.0011908411979675293,2100,1366,1575,187,1025,122,1.0,False,1019,135,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,0.8,0.006693124771118164,2100,1366,1680,227,1093,148,1.0,False,1089,160,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,0.85,0.023698091506958008,2100,1366,1785,271,1161,176,1.0,False,1155,190,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,0.9,0.09535020589828491,2100,1366,1890,313,1229,204,1.0,False,1219,224,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,0.95,0.22961032390594482,2100,1366,1995,374,1298,243,1.0,False,1293,258,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/OBQA/Text,1.0,Infinity,2100,1366,2100,437,1366,284,1.0,False,1366,297,1.0,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/ARC/Text,0.05,0.0,670,448,379,7,253,5,0.011847158949906424,False,256,6,0.026250794003901803,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/ARC/Text,0.1,0.0,670,448,379,7,253,5,0.011847158949906424,False,256,6,0.026250794003901803,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/ARC/Text,0.15,0.0,670,448,379,7,253,5,0.011847158949906424,False,256,6,0.026250794003901803,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/ARC/Text,0.2,0.0,670,448,379,7,253,5,0.011847158949906424,False,256,6,0.026250794003901803,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/ARC/Text,0.25,0.0,670,448,379,7,253,5,0.011847158949906424,False,256,6,0.026250794003901803,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/ARC/Text,0.3,0.0,670,448,379,7,253,5,0.011847158949906424,False,256,6,0.026250794003901803,False,POST-HOC re-analysis (E15); does not change any primary decision
strong-helper/ARC/Text,0.35,0.0,670,448,379,7,253,5,0.011847158949906424,False,256,6,0.026250794003901803,False,POST-HOC re-analysis (E15); does not change any primary decision
