benchmark,seed0_reproduces_frozen_split,label
obqa,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
arc,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
mmlu_pro,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
