setting,parser,q,n,k,p,accepted,label
medium/OBQA/C2C,D1,0.5,665,10,1.512e-06,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/C2C,D1,0.55,739,19,0.000694187,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/C2C,D1,0.6,800,34,0.187345,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/C2C,D1,0.65,880,50,0.842775,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/C2C,D1,0.7,959,72,0.99968,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/C2C,D1,0.75,1019,89,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/C2C,D1,0.8,1089,113,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/C2C,D1,0.85,1155,143,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/C2C,D1,0.9,1219,173,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/C2C,D1,0.95,1293,208,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/OBQA/C2C,D1,1.0,1366,242,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,0.05,256,15,0.785918,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,0.1,256,15,0.785918,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,0.15,256,15,0.785918,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,0.2,256,15,0.785918,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,0.25,256,15,0.785918,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,0.3,256,15,0.785918,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,0.35,256,15,0.785918,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,0.4,256,15,0.785918,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,0.45,256,15,0.785918,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,0.5,256,15,0.785918,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,0.55,256,15,0.785918,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,0.6,290,19,0.906785,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,0.65,319,25,0.989308,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,0.7,340,32,0.999749,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,0.75,363,36,0.99996,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,0.8,378,40,0.999996,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,0.85,399,47,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,0.9,417,57,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,0.95,427,61,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,OFFICIAL,1.0,448,68,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,0.05,256,12,0.48296,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,0.1,256,12,0.48296,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,0.15,256,12,0.48296,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,0.2,256,12,0.48296,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,0.25,256,12,0.48296,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,0.3,256,12,0.48296,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,0.35,256,12,0.48296,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,0.4,256,12,0.48296,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,0.45,256,12,0.48296,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,0.5,256,12,0.48296,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,0.55,256,12,0.48296,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,0.6,290,16,0.714811,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,0.65,319,22,0.947948,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,0.7,340,29,0.997906,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,0.75,363,33,0.999606,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,0.8,378,37,0.999957,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,0.85,399,45,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,0.9,417,55,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,0.95,427,60,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/Text,D1,1.0,448,67,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,0.05,256,3,0.00100677,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,0.1,256,3,0.00100677,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,0.15,256,3,0.00100677,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,0.2,256,3,0.00100677,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,0.25,256,3,0.00100677,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,0.3,256,3,0.00100677,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,0.35,256,3,0.00100677,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,0.4,256,3,0.00100677,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,0.45,256,3,0.00100677,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,0.5,256,3,0.00100677,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,0.55,256,3,0.00100677,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,0.6,290,3,0.000249165,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,0.65,319,8,0.0201889,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,0.7,340,10,0.0451051,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,0.75,363,13,0.128722,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,0.8,378,19,0.569976,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,0.85,399,26,0.929015,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,0.9,417,36,0.999369,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,0.95,427,39,0.99987,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,OFFICIAL,1.0,448,50,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,0.05,256,1,2.8696e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,0.1,256,1,2.8696e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,0.15,256,1,2.8696e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,0.2,256,1,2.8696e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,0.25,256,1,2.8696e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,0.3,256,1,2.8696e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,0.35,256,1,2.8696e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,0.4,256,1,2.8696e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,0.45,256,1,2.8696e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,0.5,256,1,2.8696e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,0.55,256,1,2.8696e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,0.6,290,1,5.63703e-06,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,0.65,319,8,0.0201889,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,0.7,340,12,0.128623,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,0.75,363,15,0.26881,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,0.8,378,21,0.737522,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,0.85,399,28,0.970141,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,0.9,417,40,0.999963,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,0.95,427,43,0.999994,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
medium/ARC/C2C,D1,1.0,448,55,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,0.05,642,1,1.73781e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,0.1,642,1,1.73781e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,0.15,642,1,1.73781e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,0.2,642,1,1.73781e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,0.25,642,1,1.73781e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,0.3,642,1,1.73781e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,0.35,642,1,1.73781e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,0.4,642,1,1.73781e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,0.45,642,1,1.73781e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,0.5,683,1,2.25323e-14,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,0.55,728,1,2.38425e-15,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,0.6,807,2,9.95608e-16,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,0.65,870,4,8.28468e-15,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,0.7,932,8,1.66365e-12,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,0.75,999,12,6.27107e-11,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,0.8,1064,18,1.15505e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,0.85,1135,42,0.0224466,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,0.9,1217,67,0.810458,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,0.95,1297,102,0.999996,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,OFFICIAL,1.0,1366,142,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,0.05,642,1,1.73781e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,0.1,642,1,1.73781e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,0.15,642,1,1.73781e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,0.2,642,1,1.73781e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,0.25,642,1,1.73781e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,0.3,642,1,1.73781e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,0.35,642,1,1.73781e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,0.4,642,1,1.73781e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,0.45,642,1,1.73781e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,0.5,683,1,2.25323e-14,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,0.55,728,1,2.38425e-15,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,0.6,807,2,9.95608e-16,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,0.65,870,4,8.28468e-15,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,0.7,932,8,1.66365e-12,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,0.75,999,12,6.27107e-11,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,0.8,1064,18,1.15505e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,0.85,1135,42,0.0224466,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,0.9,1217,67,0.810458,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,0.95,1297,102,0.999996,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/Text,D1,1.0,1366,143,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,0.05,642,15,0.000487436,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,0.1,642,15,0.000487436,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,0.15,642,15,0.000487436,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,0.2,642,15,0.000487436,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,0.25,642,15,0.000487436,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,0.3,642,15,0.000487436,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,0.35,642,15,0.000487436,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,0.4,642,15,0.000487436,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,0.45,642,15,0.000487436,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,0.5,683,15,0.000145793,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,0.55,728,16,8.96084e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,0.6,807,18,4.7178e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,0.65,870,20,3.95844e-05,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,0.7,932,25,0.000299813,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,0.75,999,30,0.00130555,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,0.8,1064,39,0.0231238,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,0.85,1135,55,0.440272,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,0.9,1217,82,0.996798,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,0.95,1297,108,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,OFFICIAL,1.0,1366,144,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,0.05,642,2,3.02093e-12,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,0.1,642,2,3.02093e-12,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,0.15,642,2,3.02093e-12,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,0.2,642,2,3.02093e-12,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,0.25,642,2,3.02093e-12,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,0.3,642,2,3.02093e-12,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,0.35,642,2,3.02093e-12,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,0.4,642,2,3.02093e-12,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,0.45,642,2,3.02093e-12,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,0.5,683,2,4.15983e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,0.55,728,3,6.13045e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,0.6,807,4,1.5631e-13,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,0.65,870,4,8.28468e-15,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,0.7,932,8,1.66365e-12,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,0.75,999,13,2.56846e-10,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,0.8,1064,22,6.7085e-07,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,0.85,1135,37,0.00284531,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,0.9,1217,64,0.689764,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,0.95,1297,90,0.999064,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/OBQA/C2C,D1,1.0,1366,127,1,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,0.05,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,0.1,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,0.15,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,0.2,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,0.25,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,0.3,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,0.35,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,0.4,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,0.45,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,0.5,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,0.55,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,0.6,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,0.65,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,0.7,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,0.75,338,0,2.95514e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,0.8,359,0,1.00641e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,0.85,385,1,5.63918e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,0.9,404,3,1.83957e-06,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,0.95,422,4,4.8015e-06,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,OFFICIAL,1.0,448,12,0.0108021,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,0.05,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,0.1,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,0.15,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,0.2,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,0.25,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,0.3,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,0.35,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,0.4,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,0.45,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,0.5,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,0.55,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,0.6,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,0.65,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,0.7,321,0,7.06769e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,0.75,338,0,2.95514e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,0.8,359,0,1.00641e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,0.85,385,1,5.63918e-08,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,0.9,404,3,1.83957e-06,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,0.95,422,4,4.8015e-06,True,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/Text,D1,1.0,448,12,0.0108021,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,OFFICIAL,0.05,321,19,0.814128,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,OFFICIAL,0.1,321,19,0.814128,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,OFFICIAL,0.15,321,19,0.814128,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,OFFICIAL,0.2,321,19,0.814128,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,OFFICIAL,0.25,321,19,0.814128,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,OFFICIAL,0.3,321,19,0.814128,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,OFFICIAL,0.35,321,19,0.814128,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,OFFICIAL,0.4,321,19,0.814128,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,OFFICIAL,0.45,321,19,0.814128,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
large/ARC/C2C,OFFICIAL,0.5,321,19,0.814128,False,POST-HOC re-analysis (reviewer R2/E5); does not change any primary decision
