replay,machine,pair,task,reference,arm,version,N,n_omitted,n_routed,b_excluded_ids,all_n,all_pol_p50,all_pol_p90,all_pol_p99,all_fix_p50,all_fix_p90,all_fix_p99,all_d_p10,all_d_p50,all_d_p90,all_frac_slower,all_mean_saving,om_n,om_pol_p50,om_pol_p90,om_pol_p99,om_fix_p50,om_fix_p90,om_fix_p99,om_d_p10,om_d_p50,om_d_p90,om_frac_slower,om_mean_saving,rt_n,rt_pol_p50,rt_pol_p90,rt_pol_p99,rt_fix_p50,rt_fix_p90,rt_fix_p99,rt_d_p10,rt_d_p50,rt_d_p90,rt_frac_slower,rt_mean_saving,pol_p90_worse,pol_p99_worse,source
E3_REPEAT3,ClusterA,large,OBQA,Text,POLICY,a,128,97,31,,128,231.27245297655463,853.9119554916397,1034.2646755557507,806.3619548920542,965.3304209699854,1070.8830730570483,-34.936595894396305,531.6399480216205,714.1495964955539,0.2265625,401.81623434182256,97,229.3824900407344,261.7542296182364,420.242229206463,799.5398589409888,975.896333809942,1087.5147906225168,396.0165161639452,566.2402997259051,728.4106486011297,0.010309278350515464,539.8534429427621,31,841.9054299592972,936.7444720119238,1033.9940427336842,813.4616340976208,906.596063869074,1001.5606293920428,-37.98561869189143,-32.08485804498196,-26.146513177081943,0.9032258064516129,-30.10664418369772,False,False,$DATA_DIR/P2_R1_E3POL_REPEAT3_20260919T075315Z/large/records/e2e_requests.jsonl
E3_REPEAT3,ClusterA,large,OBQA,Text,POLICY,b,127,96,31,9-782,127,231.23460705392063,849.3455067276955,1018.2851066719738,806.1489618849009,958.918789960444,1031.4835878554732,-33.78877583891153,531.8698768969625,714.2490139696747,0.2204724409448819,423.0954792244199,96,229.35013461392373,261.63205644115806,293.2399328215979,798.4002063749358,968.2004415662959,1043.5815621749493,404.76446703542024,567.151096300222,728.4226160263643,0.0,569.4419982416244,31,841.9054299592972,936.7444720119238,1033.9940427336842,813.4616340976208,906.596063869074,1001.5606293920428,-37.98561869189143,-32.08485804498196,-26.146513177081943,0.9032258064516129,-30.10664418369772,False,False,$DATA_DIR/P2_R1_E3POL_REPEAT3_20260919T075315Z/large/records/e2e_requests.jsonl
E3_REPEAT3,ClusterA,large,OBQA,C2C,POLICY,a,128,97,31,,128,229.49137550313026,337.0777791365981,378.1947041884996,275.6969395559281,385.5763325002044,510.73557631578296,-49.13694190327078,14.500604011118412,144.83085207175463,0.4765625,30.39698796601442,97,229.06584409065545,261.77960629574955,292.9913808312267,275.7680951617658,418.61407086253183,514.3198249395931,-49.1501335054636,16.123176086694002,189.62172428146022,0.32989690721649484,50.600528777048915,31,308.1790409050882,376.5500399749726,397.2850193968043,274.85541510395706,340.95534798689187,394.62624131701887,-38.330871146172285,-33.031696919351816,-30.02470009960234,0.9354838709677419,-32.82054295883544,False,False,$DATA_DIR/P2_R1_E3POL_REPEAT3_20260919T075315Z/large/records/e2e_requests.jsonl
E3_REPEAT3,ClusterA,large,OBQA,C2C,POLICY,b,127,96,31,9-782,127,229.48747500777245,337.5466435216367,378.21603388991207,275.6257839500904,376.5176747459918,507.48426206875587,-49.1501335054636,14.461620943620801,143.29899423755705,0.48031496062992124,27.824559800810817,96,229.04090106021613,261.7891160771251,292.99584557302296,275.6969395559281,405.8590339263901,509.4172107754275,-49.16332510765642,15.913774026557803,177.26993351243436,0.3333333333333333,47.407874233613256,31,308.1790409050882,376.5500399749726,397.2850193968043,274.85541510395706,340.95534798689187,394.62624131701887,-38.330871146172285,-33.031696919351816,-30.02470009960234,0.9354838709677419,-32.82054295883544,False,False,$DATA_DIR/P2_R1_E3POL_REPEAT3_20260919T075315Z/large/records/e2e_requests.jsonl
E3_REPEAT3,ClusterA,large,ARC,Text,POLICY,a,128,120,8,,128,261.2777234753594,267.0516525162384,1056.8328203959393,853.5453219665214,1023.2751206494868,1281.9252888532362,399.20462074223906,595.8636640571058,768.2029876159504,0.0625,574.1798013023072,120,250.80038863234222,264.120836276561,289.1821737261489,851.8983954563737,1013.3909414056689,1294.9243531981488,454.43071506451815,604.4695666059852,775.7646047510207,0.0,616.2033916664465,8,971.1220429744571,1104.3630733154714,1183.1608134508133,907.7437014784664,1071.3974729878828,1148.9057303057052,-98.62652057781816,-33.37495995219797,-29.627655749209225,1.0,-56.17405415978283,False,False,$DATA_DIR/P2_R1_E3POL_REPEAT3_20260919T075315Z/large/records/e2e_requests.jsonl
E3_REPEAT3,ClusterA,large,ARC,Text,POLICY,b,127,119,8,Mercury_7207358,127,261.2836300395429,267.3396273050457,1057.2034692671148,854.7827599104494,1024.8770718462765,1283.629501592367,396.9119696412236,593.793127220124,769.2571445368231,0.06299212598425197,573.7957565011236,119,260.5387831572443,264.12546867504716,289.262483427301,851.4889068901539,1013.9551998116076,1296.6619679145504,453.41864484362304,603.8283542729914,775.9471234399825,0.0,616.146668142193,8,971.1220429744571,1104.3630733154714,1183.1608134508133,907.7437014784664,1071.3974729878828,1148.9057303057052,-98.62652057781816,-33.37495995219797,-29.627655749209225,1.0,-56.17405415978283,False,False,$DATA_DIR/P2_R1_E3POL_REPEAT3_20260919T075315Z/large/records/e2e_requests.jsonl
E3_REPEAT3,ClusterA,large,ARC,C2C,POLICY,a,128,115,13,,128,260.8706729952246,265.48250743653625,408.272779204417,309.88415249157697,510.9630367718637,685.782731457148,-49.11011606454849,47.65090509317815,277.6079141534865,0.375,90.18262826793944,115,260.38139895536005,262.78411028906703,291.778420782648,313.8809681404382,511.32902055978775,694.2294133221731,-49.414371186867356,79.13975790143013,281.2169732525945,0.30434782608695654,104.00384798564988,13,340.95431095920503,408.7728936690837,611.1919351294634,308.94208303652704,381.0496252961457,582.4657732434569,-34.60243986919522,-32.44577790610492,-29.28262115456164,1.0,-32.082007696422245,False,False,$DATA_DIR/P2_R1_E3POL_REPEAT3_20260919T075315Z/large/records/e2e_requests.jsonl
E3_REPEAT3,ClusterA,large,ARC,C2C,POLICY,b,127,114,13,Mercury_7207358,127,260.9120081178844,265.5269789509475,408.3442241279408,310.5336050502956,511.0850313678384,686.4324762159955,-49.12095847539604,48.026262084022164,277.8135908767581,0.3700787401574803,91.2308426258543,114,260.55079605430365,262.79118300881237,291.9320047902875,327.4544420419261,511.45101515576243,694.8791580810215,-49.452430894598365,79.20572743751109,281.5785269252956,0.2982456140350877,105.29283432927178,13,340.95431095920503,408.7728936690837,611.1919351294634,308.94208303652704,381.0496252961457,582.4657732434569,-34.60243986919522,-32.44577790610492,-29.28262115456164,1.0,-32.082007696422245,False,False,$DATA_DIR/P2_R1_E3POL_REPEAT3_20260919T075315Z/large/records/e2e_requests.jsonl
E3_REPEAT3,ClusterA,medium,OBQA,C2C,POLICY,a,128,66,62,,128,259.6828599926084,355.49693875946105,445.4479617788457,293.22116053663194,355.1259895088151,499.40119239967316,-25.929056387394667,57.67983302939683,166.52401282917702,0.4765625,48.51612460879551,66,196.85471360571682,214.0729984967038,286.27151829423354,305.56316196452826,354.4329209253192,498.8387900637463,61.02484045550227,97.37738058902323,182.03934049233794,0.0,112.30132444479474,62,313.7620666529983,380.95557333435863,471.0682275495492,273.3787514735013,376.42125131096685,577.6101502939129,-26.55683304183185,-25.374783435836434,-24.67722005676478,0.9838709677419355,-19.38424941017142,True,False,$DATA_DIR/P2_R1_E3POL_REPEAT3_20260919T075315Z/medium/records/e2e_requests.jsonl
E3_REPEAT3,ClusterA,medium,OBQA,C2C,POLICY,b,127,66,61,9-782,127,250.64698699861765,355.5052253417671,445.6503110891207,281.7289470694959,354.8971433658153,492.5021826615556,-25.930555211380124,55.221944116055965,159.8746686708182,0.48031496062992124,45.62847465313384,66,196.85471360571682,214.0729984967038,286.27151829423354,305.56316196452826,354.4329209253192,498.8387900637463,61.02484045550227,97.37738058902323,182.03934049233794,0.0,112.30132444479474,61,306.14151316694915,381.1352881602943,471.585069457069,265.46706701628864,355.19284498877823,445.9453277755528,-26.58713306300342,-25.385107845067978,-24.777668993920088,1.0,-26.509362826368115,True,False,$DATA_DIR/P2_R1_E3POL_REPEAT3_20260919T075315Z/medium/records/e2e_requests.jsonl
