replay,machine,pair,task,reference,arm,version,N,n_omitted,n_routed,b_excluded_ids,all_n,all_pol_p50,all_pol_p90,all_pol_p99,all_fix_p50,all_fix_p90,all_fix_p99,all_d_p10,all_d_p50,all_d_p90,all_frac_slower,all_mean_saving,om_n,om_pol_p50,om_pol_p90,om_pol_p99,om_fix_p50,om_fix_p90,om_fix_p99,om_d_p10,om_d_p50,om_d_p90,om_frac_slower,om_mean_saving,rt_n,rt_pol_p50,rt_pol_p90,rt_pol_p99,rt_fix_p50,rt_fix_p90,rt_fix_p99,rt_d_p10,rt_d_p50,rt_d_p90,rt_frac_slower,rt_mean_saving,pol_p90_worse,pol_p99_worse,source
E3_REPEAT2,ClusterA,large,OBQA,Text,POLICY,a,128,97,31,,128,234.79546734597534,864.6489354083315,1038.4512765123511,810.9955345280468,989.844914060086,1078.4050964703786,-32.928615785203874,532.7235765289515,736.6665548179299,0.21875,427.62454139301553,97,232.25612984970212,265.11003146879375,353.28770174644404,808.8873759843409,999.6769811026753,1088.7107526883478,425.68686772137886,566.2398461718112,750.809376500547,0.0,573.98424258206,31,846.7488759197295,1002.873816061765,1098.431717301719,826.9208979327232,974.5570821687579,1020.4999439883977,-36.39974910765886,-32.38657070323825,-28.216683072969317,0.9032258064516129,-30.339684908188158,False,False,$DATA_DIR/P2_R1_E3POL_REPEAT2_20260919T075315Z/large/records/e2e_requests.jsonl
E3_REPEAT2,ClusterA,large,OBQA,Text,POLICY,b,127,96,31,9-782,127,234.48147485032678,861.1913537606597,1038.7778911227358,809.8247381858528,985.2062123827636,1078.7107369024304,-32.942724926397204,532.7628550585359,736.7387218400836,0.2204724409448819,430.1622496884844,96,232.25603497121483,265.0898159481585,301.0674489778466,808.8224144885316,990.0482795201242,1089.2240938264874,442.87332182284445,566.2576345494017,751.9066671375185,0.0,578.8659994019932,31,846.7488759197295,1002.873816061765,1098.431717301719,826.9208979327232,974.5570821687579,1020.4999439883977,-36.39974910765886,-32.38657070323825,-28.216683072969317,0.9032258064516129,-30.339684908188158,False,False,$DATA_DIR/P2_R1_E3POL_REPEAT2_20260919T075315Z/large/records/e2e_requests.jsonl
E3_REPEAT2,ClusterA,large,OBQA,C2C,POLICY,a,128,97,31,,128,232.45982301887125,326.2078878236934,384.1018795920536,280.0782476551831,383.6419131606817,514.9832466384396,-49.49129580054432,14.40375717356801,147.6912442361936,0.4609375,30.279917831649072,97,232.09646996110678,265.4163021594286,269.5281219948082,280.20789520815015,410.7256223913282,517.0867408253253,-49.734610272571445,17.424279125407338,179.02281801216304,0.28865979381443296,51.35404030773213,31,314.27257508039474,380.9759540017694,405.93469969462603,279.948600102216,345.45320202596486,372.6598599459976,-36.55386599712074,-33.41810265555978,-32.686190912500024,1.0,-35.66169120641726,False,False,$DATA_DIR/P2_R1_E3POL_REPEAT2_20260919T075315Z/large/records/e2e_requests.jsonl
E3_REPEAT2,ClusterA,large,OBQA,C2C,POLICY,b,127,96,31,9-782,127,232.45069105178118,328.93268512561934,384.1173555329442,279.948600102216,381.9608626887202,515.0506178382784,-49.4923640973866,14.273659326136112,146.18698535487056,0.4645669291338583,29.259979224389816,96,232.08276298828423,265.43264696374536,269.6825469960458,280.03612253814936,410.96854698844254,517.1578587731346,-49.74234558176249,16.99348445981741,179.2534755077213,0.2916666666666667,50.22426863433793,31,314.27257508039474,380.9759540017694,405.93469969462603,279.948600102216,345.45320202596486,372.6598599459976,-36.55386599712074,-33.41810265555978,-32.686190912500024,1.0,-35.66169120641726,False,False,$DATA_DIR/P2_R1_E3POL_REPEAT2_20260919T075315Z/large/records/e2e_requests.jsonl
E3_REPEAT2,ClusterA,large,ARC,Text,POLICY,a,128,120,8,,128,265.07238659542054,270.7279103808105,1060.5346356402156,865.5984145589173,1055.9330591233447,1304.0165787260055,403.2668577041477,608.6759300669655,794.903161120601,0.0546875,585.36069152251,120,264.8151370231062,267.40189290139824,295.6435856432654,864.1737925354391,1052.0436653401703,1314.7083227010448,462.1134014800191,610.6353953946382,799.0137696033345,0.0,626.2143904149221,8,959.4725019996986,1126.982613047585,1206.755447764881,928.9251279551536,1093.8767213607207,1177.2049383516423,-38.48818875849247,-35.234667477197945,-11.704065836966048,0.875,-27.444791863672435,False,False,$DATA_DIR/P2_R1_E3POL_REPEAT2_20260919T075315Z/large/records/e2e_requests.jsonl
E3_REPEAT2,ClusterA,large,ARC,Text,POLICY,b,127,119,8,Mercury_7207358,127,265.08946903049946,270.9746054839343,1061.5887435385953,866.7308769654483,1056.5118728205562,1305.6268931040531,401.77601533941925,608.3608642220497,795.2544845174998,0.05511811023622047,584.986835824487,119,264.90251114591956,267.4154599197209,295.68189229350537,863.881632918492,1052.9260086361319,1316.4339408185322,461.061153979972,610.0785348098725,800.6651143077761,0.0,626.1587099547835,8,959.4725019996986,1126.982613047585,1206.755447764881,928.9251279551536,1093.8767213607207,1177.2049383516423,-38.48818875849247,-35.234667477197945,-11.704065836966048,0.875,-27.444791863672435,False,False,$DATA_DIR/P2_R1_E3POL_REPEAT2_20260919T075315Z/large/records/e2e_requests.jsonl
E3_REPEAT2,ClusterA,large,ARC,C2C,POLICY,a,128,115,13,,128,264.8889860138297,270.6303101731464,416.3715336518363,314.8292484693229,522.2229004371911,703.2408750313336,-49.797287746332586,49.16936403606087,262.7640245947986,0.3828125,90.48175972566241,115,264.72191885113716,266.56334293074906,297.4382944358513,314.41398011520505,522.26223195903,711.6882013017312,-50.60663195326924,58.70547308586538,280.97526207566267,0.3217391304347826,103.56530912179986,13,345.7989590242505,416.9124213978648,620.2362419292328,315.2445168234408,385.34537153318524,588.5682116262612,-33.13025259412825,-32.27128996513784,-9.719841647893173,0.9230769230769231,-25.257331086322665,False,False,$DATA_DIR/P2_R1_E3POL_REPEAT2_20260919T075315Z/large/records/e2e_requests.jsonl
E3_REPEAT2,ClusterA,large,ARC,C2C,POLICY,b,127,114,13,Mercury_7207358,127,264.90175700746477,270.72740555740893,416.44880332984025,315.2445168234408,522.2360109444708,703.8906693598252,-49.90636962465942,49.28154405206442,264.7171617951245,0.3779527559055118,91.56109197578562,114,264.79607343208045,266.5653944481164,297.62883747695025,316.6697920532897,522.2753424663097,712.3379956302236,-50.61426046304405,68.00407054834068,281.7318082554266,0.3157894736842105,104.88249109690322,13,345.7989590242505,416.9124213978648,620.2362419292328,315.2445168234408,385.34537153318524,588.5682116262612,-33.13025259412825,-32.27128996513784,-9.719841647893173,0.9230769230769231,-25.257331086322665,False,False,$DATA_DIR/P2_R1_E3POL_REPEAT2_20260919T075315Z/large/records/e2e_requests.jsonl
E3_REPEAT2,ClusterA,medium,OBQA,C2C,POLICY,a,128,66,62,,128,263.6963054537773,368.129429849796,460.42205538135033,307.5434049824253,367.27635795250535,517.9951042938046,-26.567933685146272,63.892901642248034,173.76353999134147,0.4765625,52.23224450855923,66,201.17835700511932,217.01038244646043,291.08926763292374,315.8022400457412,366.6913085617125,516.2004828103818,65.01564802601933,107.54967003595084,191.2012710236013,0.0,119.81543230076292,62,306.674164487049,392.91353984735906,487.4181789299473,289.07694353256375,389.63577533140773,560.9277407662013,-27.169450372457504,-25.978775694966316,-21.839578822255138,0.9838709677419355,-19.7111489476576,True,False,$DATA_DIR/P2_R1_E3POL_REPEAT2_20260919T075315Z/medium/records/e2e_requests.jsonl
E3_REPEAT2,ClusterA,medium,OBQA,C2C,POLICY,b,127,66,61,9-782,127,254.2401219252497,368.1418181397021,460.6563333328812,300.996758043766,366.7748731561005,509.15457806084294,-26.5683441888541,63.66693810559809,167.48474021442235,0.48031496062992124,49.97992802293986,66,201.17835700511932,217.01038244646043,291.08926763292374,315.8022400457412,366.6913085617125,516.2004828103818,65.01564802601933,107.54967003595084,191.2012710236013,0.0,119.81543230076292,61,297.21419396810234,392.939792945981,487.94819479808206,286.8292289786041,366.80349917151034,461.8331238161772,-27.170052751898766,-25.989926187321544,-24.51229910366237,1.0,-25.57979791699985,True,False,$DATA_DIR/P2_R1_E3POL_REPEAT2_20260919T075315Z/medium/records/e2e_requests.jsonl
E3_REPEAT2,ClusterA,medium,ARC,C2C,POLICY,a,128,77,51,,128,225.26477556675673,430.3227121010422,612.1952037513257,337.2924536233768,498.18513481877744,654.132669523824,-26.514639821834862,66.31660554558039,251.09980192501092,0.40625,82.41235471723485,77,202.899290015921,250.67959404550493,337.0551970601079,341.4631620980799,495.6996710039675,799.8019991070001,65.62730385921896,92.88235381245613,293.14134353771806,0.012987012987012988,154.07963947380904,51,346.35431598871946,525.479607982561,621.3496139971539,333.12174514867365,499.25059196539223,594.4470814429224,-27.271108934655786,-25.99374414421618,-24.966737953945994,1.0,-25.791192856416398,False,False,$DATA_DIR/P2_R1_E3POL_REPEAT2_20260919T075315Z/medium/records/e2e_requests.jsonl
E3_REPEAT2,ClusterA,medium,ARC,C2C,POLICY,b,127,76,51,Mercury_7207358,127,225.30519613064826,431.7239878233523,612.4653393495827,341.4631620980799,498.3243716880679,654.2314072838053,-26.516225701197982,66.22236594557762,253.23906550183904,0.4094488188976378,82.53207380744064,76,202.9675750527531,250.7084320532158,337.56503131007776,341.86069504357874,496.0442965384573,805.7604745263234,65.61620905995369,92.94588794000447,293.3117882348597,0.013157894736842105,155.22268696344997,51,346.35431598871946,525.479607982561,621.3496139971539,333.12174514867365,499.25059196539223,594.4470814429224,-27.271108934655786,-25.99374414421618,-24.966737953945994,1.0,-25.791192856416398,False,False,$DATA_DIR/P2_R1_E3POL_REPEAT2_20260919T075315Z/medium/records/e2e_requests.jsonl
