pair,task,reference,score,q,threshold,N,n,k,p,CP,accepted,label
small,OBQA,C2C,learned_D,0.7,0.48536355071837944,1366,946,383,1.0,0.4552526111382501,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,OBQA,C2C,learned_D,0.75,0.48976830864525267,1366,1035,432,1.0,0.46566077630282415,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,OBQA,C2C,learned_D,0.8,0.493871929598337,1366,1092,458,1.0,0.46640510600668367,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,OBQA,C2C,learned_D,0.85,0.499135836108659,1366,1158,505,1.0,0.48183110207242313,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,OBQA,C2C,learned_D,0.9,0.5056172387658532,1366,1235,556,1.0,0.4945337283090398,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,OBQA,C2C,learned_D,0.95,0.5142442511306068,1366,1297,593,1.0,0.5004752313909401,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,OBQA,C2C,learned_D,1.0,Infinity,1366,1366,640,1.0,0.5106839286209499,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,Text,learned_D,0.05,0.49536339684521147,448,22,8,0.9999994650952111,0.7032631560511603,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,Text,learned_D,0.1,0.49818453931800255,448,41,16,0.9999999999963701,0.6397084216877394,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,Text,learned_D,0.15,0.501194272592349,448,76,35,1.0,0.6407985156892662,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,Text,learned_D,0.2,0.5027594156746641,448,103,52,1.0,0.6575065657522061,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,Text,learned_D,0.25,0.5048204023454383,448,124,63,1.0,0.6472827237528113,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,Text,learned_D,0.3,0.5061378043551142,448,135,69,1.0,0.6444718667956626,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,Text,learned_D,0.35,0.5079479324452575,448,155,78,1.0,0.6281962802716232,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,Text,learned_D,0.4,0.5096815680568836,448,177,89,1.0,0.6198636119476657,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,Text,learned_D,0.45,0.5116077865171144,448,201,106,1.0,0.6362540159737409,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,Text,learned_D,0.5,0.5133260657348226,448,229,117,1.0,0.6136290336434049,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,Text,learned_D,0.55,0.5147669465537065,448,247,128,1.0,0.6168961874684868,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,Text,learned_D,0.6,0.5164362684305722,448,279,149,1.0,0.6263951530718832,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,Text,learned_D,0.65,0.5177708099536138,448,283,152,1.0,0.6286860298718697,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,Text,learned_D,0.7,0.5195992880075146,448,312,163,1.0,0.6101695805773746,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,Text,learned_D,0.75,0.5216922838824962,448,343,177,1.0,0.5998955047271456,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,Text,learned_D,0.8,0.52363189930618,448,375,192,1.0,0.5923011647938721,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
small,ARC,Text,learned_D,0.85,0.5262523528497142,448,402,205,1.0,0.5875507919249934,False,POST-HOC sensitivity analysis (reviewer R1); does not change any primary decision
