design,ratio,population,n_resamples,n_defined,n_undefined_real_zero,boot_mean,ci_lo_2_5,ci_hi_97_5,label
per-reference C2C,gain_over_R,large/MMLU-Pro,2000,2000,0,1.244,1.071,1.447,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
per-reference C2C,gain_over_R,MEDIAN of 7,2000,2000,0,1.127,0.895,1.349,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
joint-matched,best_fixed,small/OBQA,2000,2000,0,1.041,0.883,1.211,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
joint-matched,best_fixed,small/ARC,2000,2000,0,1.157,0.922,1.490,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
joint-matched,best_fixed,medium/OBQA,2000,2000,0,1.276,0.994,1.587,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
joint-matched,best_fixed,medium/ARC,2000,2000,0,0.955,0.630,1.405,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
joint-matched,best_fixed,large/OBQA,2000,2000,0,1.648,1.071,2.498,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
joint-matched,best_fixed,large/ARC,2000,1996,4,1.445,0.513,3.764,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
joint-matched,best_fixed,large/MMLU-Pro,2000,2000,0,1.082,0.956,1.217,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
joint-matched,best_fixed,MEDIAN of 7,2000,2000,0,1.133,1.000,1.316,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
joint-matched,gain_over_R,small/OBQA,2000,2000,0,0.665,0.573,0.759,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
joint-matched,gain_over_R,small/ARC,2000,2000,0,0.739,0.605,0.893,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
joint-matched,gain_over_R,medium/OBQA,2000,2000,0,0.899,0.769,1.048,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
joint-matched,gain_over_R,medium/ARC,2000,2000,0,0.832,0.567,1.144,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
joint-matched,gain_over_R,large/OBQA,2000,2000,0,0.765,0.613,0.935,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
joint-matched,gain_over_R,large/ARC,2000,2000,0,0.631,0.369,0.900,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
joint-matched,gain_over_R,large/MMLU-Pro,2000,2000,0,0.970,0.877,1.079,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
joint-matched,gain_over_R,MEDIAN of 7,2000,2000,0,0.775,0.676,0.885,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
CHECK,gain_over_R,identical to e9a_bootstrap_ratios.npy,,,,True,,,POST-HOC re-analysis (reviewer R5/E13); does not change any primary decision
