policy,q,threshold,n,k,p,accepted,frozen_q,label
large/ARC/C2C,0.85,3.457069396972656e-05,385,3,4.248385402754289e-06,True,0.9,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/ARC/C2C,0.9,0.0007095932960510254,404,7,0.0005396969574823307,True,0.9,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/ARC/C2C,0.95,0.01800704002380371,422,11,0.010694973881189,False,0.9,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/ARC/C2C,1.0,Infinity,448,21,0.43509867343301667,False,0.9,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/Text,0.05,0.0,1442,14,2.091131197602028e-17,True,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/Text,0.1,0.0,1442,14,2.091131197602028e-17,True,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/Text,0.15,0.0,1442,14,2.091131197602028e-17,True,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/Text,0.2,0.0,1442,14,2.091131197602028e-17,True,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/Text,0.25,1.1920928955078125e-07,1542,17,4.172687106256731e-17,True,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/Text,0.3,1.0728836059570312e-06,1817,26,2.9748901246459263e-16,True,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/Text,0.35,7.808208465576172e-06,2105,43,1.8522091296516285e-12,True,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/Text,0.4,3.838539123535156e-05,2358,67,1.335577911279424e-07,True,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/Text,0.45,0.00016927719116210938,2654,105,0.006303337056370551,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/Text,0.5,0.0007396936416625977,2948,153,0.7001278994403555,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/Text,0.55,0.002475559711456299,3269,203,0.9990726946756123,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/Text,0.6,0.006694614887237549,3568,276,0.9999999999988022,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/Text,0.65,0.015587449073791504,3868,361,1.0,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/Text,0.7,0.03456670045852661,4154,452,1.0,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/Text,0.75,0.06479662656784058,4457,556,1.0,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/MMLU-Pro/Text,0.8,0.11920380592346191,4730,660,1.0,False,0.4,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
