task,reference,N,q,threshold,route_to_R_count,coverage,fixed_C2C_correct,policy_correct,fixed_C2C_accuracy,policy_accuracy,accuracy_difference,accuracy_difference_pp,policy_mean_latency_ms,policy_median_latency_ms,fixed_C2C_mean_latency_ms,fixed_C2C_median_latency_ms,paired_mean_saving_ms,paired_median_saving_ms,paired_mean_saving_fraction,descriptive_CI95_low_ms,descriptive_CI95_high_ms,ProbeMax_outer_mean_latency_ms,selector_mean_latency_ms,ProbeMax_selector_mean_latency_ms,fixed_C2C_invalid,policy_invalid,runtime_failures,classification,identity
obqa,C2C,128,0.55,1.3113021850585938e-06,66,0.515625,93,94,0.7265625,0.734375,0.0078125,0.78125,254.9513591966388,259.6828599926084,303.4674838054343,293.22116053663194,48.51612460879551,57.67983302939683,0.15987256361179447,34.3396503891654,64.40092712368823,25.975105700126733,0.0003741588443517685,25.975479858971084,3,3,0,E2E_POSITIVE,actual complete online requests; exposed development panel descriptive evidence
arc,C2C,128,0.6,3.5762786865234375e-07,77,0.6015625,85,85,0.6640625,0.6640625,0.0,0.0,270.58683856193966,221.15195950027555,347.0555673047784,321.20796747040004,76.46872874283872,61.55937095172703,0.22033569245608778,56.49506133831892,101.18292806901079,25.806165696849348,0.00037003883335273713,25.8065357356827,3,3,0,E2E_POSITIVE,actual complete online requests; exposed development panel descriptive evidence
