name,B,repeat,subset_file,family,q,threshold,N,n_R,changed,conditional_risk,p_value,CP_upper_0_999,accepted,coverage,marginal_change,M,source_identity
R512_r0,512,0,subsets/R512_r0.json,R512_r0,0.55,0.1833633043264956,1366,719,24,0.03337969401947149,0.020357054942361126,0.059455398265012005,False,0.5263543191800878,0.017569546120058566,100,new_test
R512_r0,512,0,subsets/R512_r0.json,R512_r0,0.6,0.18626766072425216,1366,787,29,0.036848792884371026,0.04879817421609312,0.06244630882907451,False,0.5761346998535871,0.0212298682284041,100,new_test
R512_r0,512,0,subsets/R512_r0.json,R512_r0,0.65,0.18839486839895336,1366,848,37,0.04363207547169811,0.22284051042321304,0.06970965620529664,False,0.6207906295754027,0.027086383601756955,100,new_test
R512_r0,512,0,subsets/R512_r0.json,R512_r0,0.7,0.1909483069299328,1366,920,46,0.05,0.5391180466180647,0.0761832096589897,False,0.6734992679355783,0.03367496339677892,100,new_test
R512_r0,512,0,subsets/R512_r0.json,R512_r0,0.75,0.19411193322492393,1366,995,59,0.0592964824120603,0.9190565289942287,0.08601919165253338,False,0.7284040995607614,0.04319180087847731,100,new_test
R512_r0,512,0,subsets/R512_r0.json,R512_r0,0.8,0.19703923158206083,1366,1065,64,0.06009389671361502,0.9398543759327398,0.08593815489221006,False,0.7796486090775988,0.04685212298682284,100,new_test
R512_r0,512,0,subsets/R512_r0.json,R512_r0,0.85,0.20060986107906875,1366,1135,84,0.07400881057268723,0.999810463729345,0.10104488433803711,False,0.8308931185944363,0.06149341142020498,100,new_test
R512_r0,512,0,subsets/R512_r0.json,R512_r0,0.9,0.20521772762390655,1366,1225,100,0.08163265306122448,0.9999989718946793,0.1085548912696106,False,0.8967789165446559,0.07320644216691069,100,new_test
R512_r0,512,0,subsets/R512_r0.json,R512_r0,0.95,0.21119923941205798,1366,1284,114,0.08878504672897196,0.9999999975081019,0.11588938832377232,False,0.9399707174231332,0.08345534407027819,100,new_test
R512_r0,512,0,subsets/R512_r0.json,R512_r0,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,0.05,0.18327967566650238,1366,64,0,0.0,0.03752413921111614,0.10231286755268579,False,0.04685212298682284,0.0,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,0.1,0.1843611617836175,1366,127,0,0.0,0.00148216949845813,0.05293899992277619,False,0.09297218155197658,0.0,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,0.15,0.18507798841448342,1366,202,1,0.0049504950495049506,0.0003679653639470792,0.04478990431539958,True,0.1478770131771596,0.0007320644216691069,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,0.2,0.18561679168175937,1366,270,4,0.014814814814814815,0.002175890251142391,0.05370859016369776,False,0.19765739385065886,0.0029282576866764276,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,0.25,0.18601608900520983,1366,321,6,0.018691588785046728,0.0032666866845510525,0.05521818328022087,False,0.2349926793557833,0.004392386530014641,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,0.3,0.18642026857013216,1366,392,8,0.02040816326530612,0.0022214594555504145,0.05306994289570946,False,0.2869692532942899,0.005856515373352855,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,0.35,0.18682379459595788,1366,467,10,0.021413276231263382,0.0013044519647091779,0.05090057522893688,False,0.3418740849194729,0.007320644216691069,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,0.4,0.18715761910936146,1366,535,14,0.026168224299065422,0.004411342531772548,0.05497360223399834,False,0.3916544655929722,0.010248901903367497,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,0.45,0.187492388999296,1366,594,17,0.02861952861952862,0.007171697816066018,0.05641017755145415,False,0.43484626647144947,0.012445095168374817,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,0.5,0.18782494993927423,1366,655,21,0.03206106870229008,0.017130932289400783,0.059272278170463474,False,0.479502196193265,0.015373352855051245,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,0.55,0.18807497698796938,1366,713,28,0.03927068723702665,0.10669649807320918,0.06707048518029356,False,0.5219619326500732,0.020497803806734993,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,0.6,0.18833029446569327,1366,786,42,0.05343511450381679,0.7059045492732652,0.08285001192312298,False,0.575402635431918,0.03074670571010249,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,0.65,0.18859839425807223,1366,837,49,0.05854241338112306,0.8856649015969886,0.0878990047659334,False,0.6127379209370425,0.03587115666178624,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,0.7,0.18891704010128174,1366,914,59,0.06455142231947483,0.9786770274602922,0.09352335761115671,False,0.6691068814055637,0.04319180087847731,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,0.75,0.18927013078318478,1366,998,65,0.06513026052104208,0.9856378130276249,0.09278868382365027,False,0.7306002928257687,0.04758418740849195,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,0.8,0.189590975531859,1366,1070,78,0.07289719626168224,0.9995307918253359,0.10067448939719023,False,0.7833089311859444,0.05710102489019034,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,0.85,0.1899762469908498,1366,1157,89,0.07692307692307693,0.9999662713186694,0.10407596799088693,False,0.8469985358711567,0.06515373352855051,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,0.9,0.1904621445329413,1366,1214,101,0.08319604612850082,0.9999996090355033,0.11045256045618768,False,0.8887262079062958,0.0739385065885798,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,0.95,0.19108102976674846,1366,1269,116,0.09141055949566587,0.9999999996569484,0.11899942993544237,False,0.9289897510980967,0.0849194729136164,100,new_test
R32_r1,32,1,subsets/R32_r1.json,R32_r1,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,0.05,0.23509544406108185,1366,65,0,0.0,0.03564793225056034,0.10082100353398794,False,0.04758418740849195,0.0,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,0.1,0.2388941351264705,1366,128,1,0.0078125,0.010893945813667191,0.0698609612488243,False,0.09370424597364568,0.0007320644216691069,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,0.15,0.24127497382910923,1366,211,2,0.009478672985781991,0.0014649705917229058,0.05206785754581187,False,0.15446559297218154,0.0014641288433382138,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,0.2,0.24269222376956068,1366,265,4,0.01509433962264151,0.0026243307282092154,0.05470131874061705,False,0.19399707174231332,0.0029282576866764276,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,0.25,0.24398342148578922,1366,322,7,0.021739130434782608,0.008167011548769431,0.05976527130899908,False,0.23572474377745242,0.005124450951683748,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,0.3,0.24546391280804103,1366,375,9,0.024,0.008842599737869692,0.05932645948127796,False,0.2745241581259151,0.006588579795021962,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,0.35,0.24658971279023512,1366,442,10,0.02262443438914027,0.0027912429549349607,0.053733306956028216,False,0.3235724743777452,0.007320644216691069,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,0.4,0.24776498208398012,1366,522,14,0.02681992337164751,0.0061939470222104965,0.056321729856576346,False,0.3821376281112738,0.010248901903367497,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,0.45,0.24883048834182364,1366,579,16,0.027633851468048358,0.005502331141675198,0.055538240991723185,False,0.4238653001464129,0.01171303074670571,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,0.5,0.24993051420275192,1366,651,20,0.030721966205837174,0.011027814319833793,0.05762777326429491,False,0.4765739385065886,0.014641288433382138,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,0.55,0.250973990335875,1366,715,29,0.04055944055944056,0.14057713408797767,0.06864185876864143,False,0.5234260614934114,0.0212298682284041,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,0.6,0.2521589181537125,1366,791,34,0.04298356510745891,0.2071744985409844,0.07000119297157929,False,0.5790629575402635,0.024890190336749635,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,0.65,0.25324687716229033,1366,841,37,0.04399524375743163,0.23932514645741926,0.07028183440432043,False,0.6156661786237189,0.027086383601756955,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,0.7,0.25447432894472655,1366,923,49,0.05308775731310943,0.6994164809967212,0.07982593902299535,False,0.6756954612005857,0.03587115666178624,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,0.75,0.2556770973230651,1366,995,58,0.05829145728643216,0.8963490447628772,0.08483886056090503,False,0.7284040995607614,0.0424597364568082,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,0.8,0.25700385050758234,1366,1073,73,0.06803355079217148,0.9960809584157092,0.09503660987624692,False,0.7855051244509517,0.053440702781844804,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,0.85,0.258516073044313,1366,1148,84,0.07317073170731707,0.9997285996450265,0.09991731096193751,False,0.8404099560761347,0.06149341142020498,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,0.9,0.260228648592433,1366,1212,100,0.08250825082508251,0.9999993590345487,0.10970184965854177,False,0.8872620790629575,0.07320644216691069,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,0.95,0.26284499070940015,1366,1283,117,0.09119251753702261,0.9999999996647808,0.11859089221861915,False,0.9392386530014641,0.08565153733528551,100,new_test
R128_r1,128,1,subsets/R128_r1.json,R128_r1,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,0.05,0.174426913952478,1366,78,0,0.0,0.018299583806109295,0.084752689122611,False,0.05710102489019034,0.0,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,0.1,0.17886479621291018,1366,125,0,0.0,0.0016422930730838007,0.05376283863420697,False,0.09150805270863836,0.0,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,0.15,0.18248558311217333,1366,185,0,0.0,7.56601117546345e-05,0.036650705238278056,True,0.13543191800878476,0.0,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,0.2,0.1858263395563784,1366,241,2,0.008298755186721992,0.0004013919205241299,0.04571031303761999,True,0.17642752562225475,0.0014641288433382138,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,0.25,0.1891040387389057,1366,316,5,0.015822784810126583,0.0013075585117333878,0.051136034047852816,False,0.23133235724743778,0.0036603221083455345,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,0.3,0.19207223975415355,1366,388,8,0.020618556701030927,0.0025246398740154763,0.05360774195734543,False,0.2840409956076135,0.005856515373352855,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,0.35,0.1945476674935387,1366,454,10,0.022026431718061675,0.0019437985964387843,0.052335277132392756,False,0.3323572474377745,0.007320644216691069,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,0.4,0.19759249256954425,1366,534,15,0.028089887640449437,0.008829926151036938,0.05762174869498485,False,0.39092240117130306,0.010980966325036604,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,0.45,0.20013126391079983,1366,592,17,0.028716216216216218,0.00752362911454913,0.05659799226168948,False,0.4333821376281113,0.012445095168374817,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,0.5,0.20317541620710133,1366,663,22,0.033182503770739065,0.023778688301127355,0.060523312012364765,False,0.48535871156661786,0.016105417276720352,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,0.55,0.2058376290244519,1366,715,26,0.03636363636363636,0.05122124698103066,0.06335077524419909,False,0.5234260614934114,0.01903367496339678,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,0.6,0.20857472185521897,1366,782,31,0.03964194373401535,0.10327539578954206,0.06603930855556371,False,0.5724743777452416,0.022693997071742314,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,0.65,0.21155739219974523,1366,846,35,0.041371158392434985,0.1406398390157669,0.06696907645792574,False,0.6193265007320644,0.02562225475841874,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,0.7,0.21504896442740395,1366,919,45,0.04896626768226333,0.48189063158746237,0.0749582933211289,False,0.6727672035139092,0.03294289897510981,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,0.75,0.21782170377011378,1366,983,56,0.056968463886063074,0.8583962460613178,0.08346506813616987,False,0.719619326500732,0.040995607613469986,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,0.8,0.22084091494723357,1366,1055,67,0.06350710900473934,0.9783758813698844,0.09005156340608947,False,0.7723279648609077,0.04904831625183016,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,0.85,0.22544073584001223,1366,1138,83,0.07293497363796134,0.9996775806766104,0.09977858276665677,False,0.8330893118594437,0.06076134699853587,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,0.9,0.22999723700432295,1366,1209,98,0.08105872622001654,0.9999982531777698,0.1081028459914511,False,0.8850658857979502,0.07174231332357248,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,0.95,0.2379215633490266,1366,1292,119,0.09210526315789473,0.9999999998674122,0.11950442426049247,False,0.9458272327964861,0.08711566617862372,100,new_test
R512_r1,512,1,subsets/R512_r1.json,R512_r1,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,0.05,0.154064172535039,1366,66,3,0.045454545454545456,0.5786617257293173,0.18341587004970608,False,0.048316251830161056,0.0021961932650073207,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,0.1,0.15456485852997048,1366,119,3,0.025210084033613446,0.14886706860977,0.10522786391634746,False,0.08711566617862372,0.0021961932650073207,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,0.15,0.1549358802102605,1366,177,4,0.022598870056497175,0.05579260250511309,0.08107205329213744,False,0.1295754026354319,0.0029282576866764276,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,0.2,0.15526032555629077,1366,250,9,0.036,0.1945824580334546,0.08817761350229074,False,0.18301610541727673,0.006588579795021962,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,0.25,0.15554185145773902,1366,345,12,0.034782608695652174,0.11666574587676092,0.07664074288883063,False,0.2525622254758419,0.008784773060029283,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,0.3,0.15571703838519546,1366,394,15,0.03807106598984772,0.16592295523957765,0.07767129324954895,False,0.2884333821376281,0.010980966325036604,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,0.35,0.15593775016720568,1366,463,20,0.04319654427645788,0.2935923198403045,0.080567040138741,False,0.3389458272327965,0.014641288433382138,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,0.4,0.1561390036869844,1366,520,24,0.046153846153846156,0.39205463016256514,0.08178067737696397,False,0.3806734992679356,0.017569546120058566,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,0.45,0.15634903452375049,1366,583,26,0.044596912521440824,0.31491872557095874,0.07744585873081017,False,0.4267935578330893,0.01903367496339678,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,0.5,0.15654694373311873,1366,663,29,0.043740573152337855,0.26275894972689917,0.07393977794455632,False,0.48535871156661786,0.0212298682284041,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,0.55,0.1567456910659656,1366,732,35,0.04781420765027322,0.43574210833866867,0.07723636255958997,False,0.5358711566617862,0.02562225475841874,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,0.6,0.1569358952648583,1366,803,42,0.052303860523038606,0.6558542230938518,0.08112296117917328,False,0.5878477306002928,0.03074670571010249,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,0.65,0.15715537600085494,1366,868,50,0.0576036866359447,0.8647121500774123,0.08617764946058208,False,0.6354319180087847,0.036603221083455345,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,0.7,0.15735194173312694,1366,939,62,0.06602768903088392,0.9875301921022821,0.09480697052277849,False,0.6874084919472914,0.04538799414348463,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,0.75,0.15757300824691822,1366,1007,70,0.06951340615690169,0.9972427651621107,0.09773042492190763,False,0.7371888726207906,0.05124450951683748,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,0.8,0.15780205799037472,1366,1080,82,0.07592592592592592,0.9999021367598182,0.10399704703948782,False,0.7906295754026355,0.060029282576866766,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,0.85,0.15805313155126977,1366,1154,98,0.08492201039861352,0.9999997760981284,0.11317486297927298,False,0.8448023426061494,0.07174231332357248,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,0.9,0.15840535977990622,1366,1226,108,0.08809135399673736,0.9999999907047878,0.11580760768566963,False,0.8975109809663251,0.07906295754026355,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,0.95,0.15888745737721988,1366,1298,127,0.09784283513097072,0.9999999999993927,0.12581738788850194,False,0.9502196193265008,0.09297218155197658,100,new_test
R32_r2,32,2,subsets/R32_r2.json,R32_r2,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,100,new_test
R128_r2,128,2,subsets/R128_r2.json,R128_r2,0.05,0.11324724105670891,1366,68,1,0.014705882352941176,0.1399493260241681,0.12786113095767118,False,0.04978038067349927,0.0007320644216691069,100,new_test
R128_r2,128,2,subsets/R128_r2.json,R128_r2,0.1,0.11400912595381607,1366,129,3,0.023255813953488372,0.10917270481037662,0.09738861522328676,False,0.09443631039531479,0.0021961932650073207,100,new_test
R128_r2,128,2,subsets/R128_r2.json,R128_r2,0.15,0.11454374733647332,1366,190,3,0.015789473684210527,0.013159667601150112,0.06695337906759133,False,0.1390922401171303,0.0021961932650073207,100,new_test
R128_r2,128,2,subsets/R128_r2.json,R128_r2,0.2,0.11501870208721188,1366,257,4,0.01556420233463035,0.00353301343009795,0.05636832504708466,False,0.18814055636896046,0.0029282576866764276,100,new_test
R128_r2,128,2,subsets/R128_r2.json,R128_r2,0.25,0.11541811478717146,1366,327,5,0.01529051987767584,0.0008727811962850154,0.04944604211927356,True,0.23938506588579794,0.0036603221083455345,100,new_test
R128_r2,128,2,subsets/R128_r2.json,R128_r2,0.3,0.11577088022889603,1366,387,8,0.020671834625323,0.0026063953502699355,0.05374389883167893,False,0.28330893118594436,0.005856515373352855,100,new_test
R128_r2,128,2,subsets/R128_r2.json,R128_r2,0.35,0.1161219806499234,1366,438,11,0.02511415525114155,0.006918038174505955,0.05745498935124655,False,0.3206442166910688,0.008052708638360176,100,new_test
R128_r2,128,2,subsets/R128_r2.json,R128_r2,0.4,0.11646969884072189,1366,511,15,0.029354207436399216,0.015370759593966717,0.06017372155061495,False,0.3740849194729136,0.010980966325036604,100,new_test
R128_r2,128,2,subsets/R128_r2.json,R128_r2,0.45,0.11677121454373696,1366,586,18,0.030716723549488054,0.015434595893305977,0.05943574060674291,False,0.4289897510980966,0.013177159590043924,100,new_test
R128_r2,128,2,subsets/R128_r2.json,R128_r2,0.5,0.11710548886612715,1366,651,21,0.03225806451612903,0.018605021463466407,0.05963127385616073,False,0.4765739385065886,0.015373352855051245,100,new_test
