method,algorithm_unique_fit_gold,derived_y_R_targets,machine_fit_d,machine_cal_d,fit_R_requests,fit_Text_requests,cal_R_requests,cal_Text_requests,total_protocol_requests_needed,protocol_seconds_estimated_from_old_train_means,full_unlabeled_fit_z_required,cal_z_required,offline_z_count,offline_feature_wall_seconds_reused,new_human_labels,new_protocol_requests,new_features,cost_identity
D,0,0,2100,1366,2100,2100,1366,1366,6932,4232.460525241839,2100,1366,3466,139.4436415543314,0,0,0,"old mean protocol estimate plus actual historical feature timings; not new expense, not LLM forward count"
R2100,2100,2100,0,1366,2100,0,1366,1366,4832,2219.24429845705,2100,1366,3466,139.4436415543314,0,0,0,"old mean protocol estimate plus actual historical feature timings; not new expense, not LLM forward count"
R32,32,32,0,1366,32,0,1366,1366,2764,1676.4718176379847,2100,1366,3466,139.4436415543314,0,0,0,"old mean protocol estimate plus actual historical feature timings; not new expense, not LLM forward count"
R128,128,128,0,1366,128,0,1366,1366,2860,1701.668219068657,2100,1366,3466,139.4436415543314,0,0,0,"old mean protocol estimate plus actual historical feature timings; not new expense, not LLM forward count"
R512,512,512,0,1366,512,0,1366,1366,3244,1802.453824791346,2100,1366,3466,139.4436415543314,0,0,0,"old mean protocol estimate plus actual historical feature timings; not new expense, not LLM forward count"
