setting,q,threshold,n,k,p,CP999,accepted,deployable,label
small/OBQA/C2C,1.0,Infinity,1304,578,1,0.486354,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,0.05,0.00011157989501953125,15,1,0.829047,0.471827,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,0.1,0.0004367232322692871,30,2,0.812179,0.321444,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,0.15,0.0012328028678894043,43,4,0.937741,0.303424,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,0.2,0.002542734146118164,69,17,1,0.433184,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,0.25,0.004671871662139893,92,23,1,0.409762,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,0.3,0.006744503974914551,106,27,1,0.402978,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,0.35,0.009816467761993408,113,30,1,0.409625,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,0.4,0.014494717121124268,132,40,1,0.438187,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,0.45,0.02129054069519043,149,47,1,0.442826,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,0.5,0.02968961000442505,169,55,1,0.445099,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,0.55,0.04347580671310425,193,65,1,0.448839,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,0.6,0.06113743782043457,216,79,1,0.47231,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,0.65,0.0874868631362915,236,93,1,0.496414,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,0.7,0.1193498969078064,256,105,1,0.50849,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,0.75,0.1509310007095337,278,116,1,0.511591,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,0.8,0.22326356172561646,296,125,1,0.513676,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/Text,0.85,0.272111713886261,307,135,1,0.529468,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
