setting,convention,q,threshold,n,k,p,CP999,accepted,label
small/OBQA/Text,OFFICIAL,0.9,0.3213103413581848,1243,460,1,0.413414,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/Text,OFFICIAL,0.95,0.43785351514816284,1313,498,1,0.421585,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/Text,OFFICIAL,1.0,Infinity,1366,532,1,0.431065,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,0.05,0.00014084577560424805,65,2,0.362997,0.160967,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,0.1,0.0004979372024536133,142,10,0.899752,0.161635,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,0.15,0.0009494423866271973,216,22,0.999425,0.180301,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,0.2,0.0018350481986999512,282,36,1,0.199654,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,0.25,0.0032129883766174316,375,65,1,0.240739,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,0.3,0.00520014762878418,447,101,1,0.292076,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,0.35,0.0075501203536987305,506,132,1,0.325118,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,0.4,0.011367261409759521,572,171,1,0.36111,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,0.45,0.01766204833984375,642,202,1,0.373796,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,0.5,0.023335695266723633,703,221,1,0.370788,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,0.55,0.033761560916900635,790,275,1,0.402242,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,0.6,0.047892868518829346,868,320,1,0.420717,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,0.65,0.06818485260009766,935,361,1,0.43652,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,0.7,0.09768414497375488,1007,409,1,0.454984,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,0.75,0.1333599090576172,1064,448,1,0.468682,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,0.8,0.1825515627861023,1110,481,1,0.480042,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,0.85,0.23033851385116577,1180,522,1,0.487706,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,0.9,0.3213103413581848,1243,562,1,0.496325,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,0.95,0.43785351514816284,1313,602,1,0.501494,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,V2,1.0,Infinity,1366,640,1,0.510684,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,OFFICIAL,0.05,0.00014084577560424805,65,1,0.157601,0.133394,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,OFFICIAL,0.1,0.0004979372024536133,142,8,0.719083,0.142204,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,OFFICIAL,0.15,0.0009494423866271973,216,19,0.993701,0.16299,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,OFFICIAL,0.2,0.0018350481986999512,282,32,0.999994,0.182861,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,OFFICIAL,0.25,0.0032129883766174316,375,59,1,0.222774,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,OFFICIAL,0.3,0.00520014762878418,447,93,1,0.272681,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,OFFICIAL,0.35,0.0075501203536987305,506,122,1,0.30408,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/OBQA/C2C,OFFICIAL,0.4,0.011367261409759521,572,161,1,0.342802,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
