population,N,n_eligible_P_nonempty,real_gain_R_Text,real_gain_R_C2C,real_gain_R_Text_C2C,m_Text,m_C2C,perref_Text_null_gain_mean,perref_Text_ratio,perref_C2C_null_gain_mean,perref_C2C_ratio,independent_null_gain_mean,independent_ratio,joint_null_gain_mean,joint_ratio,joint_K_drawn,joint_a_used,joint_b_used,joint_c_used,joint_c_same_used,joint_forced_same_mean_per_draw,joint_forced_same_min,joint_forced_same_max,under_matched_per_reference,under_matched_joint,repetitions,label
small/OBQA,742,590,136,147,213,339,350,97.81,0.719,100.85,0.686,146.15,0.686,141.46,0.664,470,120,131,219,114,84.28,69,98,no,no,1000,POST-HOC re-analysis (reviewer R3/E9-a); does not change any primary decision
small/ARC,299,231,55,69,94,145,160,46.82,0.851,51.54,0.747,69.39,0.738,69.23,0.737,205,45,60,100,54,37.02,28,44,no,no,1000,POST-HOC re-analysis (reviewer R3/E9-a); does not change any primary decision
medium/OBQA,742,253,82,44,103,174,131,65.59,0.800,49.50,1.125,82.91,0.805,92.97,0.903,244,113,70,61,37,20.89,14,24,no,no,1000,POST-HOC re-analysis (reviewer R3/E9-a); does not change any primary decision
medium/ARC,299,73,25,10,31,52,48,18.56,0.742,17.05,1.705,23.95,0.772,26.21,0.845,73,27,24,22,13,8.27,5,9,no,yes,1000,POST-HOC re-analysis (reviewer R3/E9-a); does not change any primary decision
large/OBQA,742,166,46,16,53,72,60,25.17,0.547,21.01,1.313,37.13,0.701,40.31,0.761,115,55,43,17,13,3.74,2,4,no,no,1000,POST-HOC re-analysis (reviewer R3/E9-a); does not change any primary decision
large/ARC,299,27,10,4,12,15,12,4.98,0.498,3.94,0.986,6.75,0.562,7.70,0.641,23,11,8,4,3,1.00,1,1,no,no,1000,POST-HOC re-analysis (reviewer R3/E9-a); does not change any primary decision
large/MMLU-Pro,2641,1115,166,155,276,561,756,142.92,0.861,193.06,1.246,243.91,0.884,267.71,0.970,1033,277,472,284,126,133.30,118,146,no,no,1000,POST-HOC re-analysis (reviewer R3/E9-a); does not change any primary decision
