setting,N_fit,N_cal,actual_outcome,actual_q,predicted_outcome,q_hat,outcome_match,predicted_fit_coverage,label,actual_dev_coverage,N_dev,grid_steps_qhat_minus_q,abs_grid_steps,abs_coverage_error,c_b_mean_ms,c_R_mean_ms,c_s_mean_ms,gap_ms,panel_coverage,measured_saving_ms,table2_saving_ms,pred_saving_fitcov_ms,pred_saving_panelcov_ms,abs_err_fitcov_ms,rel_err_fitcov,abs_err_panelcov_ms,rel_err_panelcov,component_recomposed_saving_ms,replay_source
small/MMLU-Pro/Text,3000,6000,fallback,0.0,fallback,0.0,True,,POST-HOC re-analysis (E15); does not change any primary decision,,,,,,,,,,,,,,,,,,,,
small/MMLU-Pro/C2C,3000,6000,fallback,0.0,fallback,0.0,True,,POST-HOC re-analysis (E15); does not change any primary decision,,,,,,,,,,,,,,,,,,,,
medium/MMLU-Pro/Text,3000,6000,fallback,0.0,fallback,0.0,True,,POST-HOC re-analysis (E15); does not change any primary decision,,,,,,,,,,,,,,,,,,,,
medium/MMLU-Pro/C2C,3000,6000,fallback,0.0,fallback,0.0,True,,POST-HOC re-analysis (E15); does not change any primary decision,,,,,,,,,,,,,,,,,,,,
X1-Llama/OBQA/Text,2100,1366,fallback,0.0,fallback,0.0,True,,POST-HOC re-analysis (E15); does not change any primary decision,,,,,,,,,,,,,,,,,,,,
X1-Llama/OBQA/C2C,2100,1366,fallback,0.0,fallback,0.0,True,,POST-HOC re-analysis (E15); does not change any primary decision,,,,,,,,,,,,,,,,,,,,
X1-Llama/ARC/Text,670,448,fallback,0.0,fallback,0.0,True,,POST-HOC re-analysis (E15); does not change any primary decision,,,,,,,,,,,,,,,,,,,,
X1-Llama/ARC/C2C,670,448,fallback,0.0,fallback,0.0,True,,POST-HOC re-analysis (E15); does not change any primary decision,,,,,,,,,,,,,,,,,,,,
X2-OLMo/OBQA/Text,2100,1366,fallback,0.0,fallback,0.0,True,,POST-HOC re-analysis (E15); does not change any primary decision,,,,,,,,,,,,,,,,,,,,
X2-OLMo/ARC/Text,670,448,fallback,0.0,fallback,0.0,True,,POST-HOC re-analysis (E15); does not change any primary decision,,,,,,,,,,,,,,,,,,,,
X2-OLMo/MMLU-Pro/Text,3000,6000,fallback,0.0,fallback,0.0,True,,POST-HOC re-analysis (E15); does not change any primary decision,,,,,,,,,,,,,,,,,,,,
