variant,N_cal,raw_source,o_R_D1_vs_V2_differences,o_TextFact_D1_vs_V2_differences,d_label_differences_vs_V2,d_diff_in_X,d_diff_in_clean,disagreement_count,n_at_q075,k_at_q075,p_at_q075,CP999_at_q075,q075_accepted,largest_accepted_q,parser_D1,parser_D1_sha256,label
D1 both sides (E5-a (c) rule),1366,V2 label source pointers into P2_5/P2_6/P2_9 train_cases.jsonl,0,0,0,0,0,170,999,22,4.83045e-06,0.0403599,True,0.75,$DATA_DIR/P2_SCORE_SENSITIVITY_20260912T055929Z/diagnostic_parser_v1.py,6619cafdd9cffb9891eb2cc818053e5ce506be59c7ff2e75b51e5331c918cfab,POST-HOC analysis of completed E6/E7 records; changes no frozen decision
"D1 on Text+fact only, V2 on R",1366,V2 label source pointers into P2_5/P2_6/P2_9 train_cases.jsonl,0,0,0,0,0,170,999,22,4.83045e-06,0.0403599,True,0.75,$DATA_DIR/P2_SCORE_SENSITIVITY_20260912T055929Z/diagnostic_parser_v1.py,6619cafdd9cffb9891eb2cc818053e5ce506be59c7ff2e75b51e5331c918cfab,POST-HOC analysis of completed E6/E7 records; changes no frozen decision
