path,kind,n,correct_or_expected_correct,accuracy,mean_latency_ms,median_latency_ms,p95_latency_ms,U,INVALID,runtime_errors,had_failed_attempt,interrupted_bound_requests,share_R,share_T,share_C,share_A,accuracy_CI95_low,accuracy_CI95_high,mean_latency_ms_CI95_low,mean_latency_ms_CI95_high,U_CI95_low,U_CI95_high,mixture_B_train_ms,selector_ms
FFR_E1,actual,742,645,0.8692722371967655,943.8631655858588,998.9296151325107,1256.4569083740935,0.8333104098121853,0,0,0,0,0.11185983827493262,0.8881401617250674,0.0,0.0,0.8450134770889488,0.8935309973045822,924.7840561271809,961.2588526978224,0.8093265068555258,0.8569529739564552,,
IndepLR_E1,actual,742,644,0.8679245283018868,817.3877246391701,954.6911804936826,1231.1821106588468,0.8367815010798179,0,0,0,0,0.24932614555256064,0.7115902964959568,0.0,0.03908355795148248,0.8436657681940701,0.8921832884097035,790.6990619288598,841.0352664552124,0.8126506840645302,0.8605376343663858,,
FFR_E1_D,actual,742,645,0.8692722371967655,937.1907317896707,998.8544980296865,1250.7758273044599,0.8335646340696439,0,0,0,0,0.12129380053908356,0.8787061994609164,0.0,0.0,0.8450134770889488,0.8935309973045822,916.9401386079257,956.2253737174282,0.8095827692114052,0.8572845996153132,,
