family,q,threshold,N,n_R,changed,conditional_risk,p_value,CP_upper_0_999,accepted,coverage,marginal_change,source_identity,source_path,comparison_repeat,name,B,repeat,subset_file,M
D,0.55,0.09748868540822955,1366,709,24,0.03385049365303244,0.024662228496444796,0.060282411238447915,False,0.5190336749633968,0.017569546120058566,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
D,0.6,0.10060263240834924,1366,779,30,0.038510911424903725,0.07841479228101093,0.0646875440345514,False,0.5702781844802343,0.021961932650073207,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
D,0.65,0.10404623601403046,1366,849,39,0.045936395759717315,0.3278776834738853,0.07250518032452906,False,0.6215226939970717,0.02855051244509517,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
D,0.7,0.10772473703441966,1366,920,43,0.04673913043478261,0.3599800283446081,0.07225863017772491,False,0.6734992679355783,0.0314787701317716,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
D,0.75,0.11108057622555029,1366,990,51,0.051515151515151514,0.6223228692571645,0.07690278722937806,False,0.7247437774524158,0.03733528550512445,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
D,0.8,0.11470266135181671,1366,1063,69,0.06491063029162747,0.9868482046269593,0.09156686510618971,False,0.7781844802342606,0.050512445095168376,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
D,0.85,0.11984897005427914,1366,1142,86,0.07530647985989491,0.9999084999236215,0.10243251549220185,False,0.83601756954612,0.0629575402635432,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
D,0.9,0.12519989957761207,1366,1220,102,0.08360655737704918,0.9999997241918529,0.11084104131573609,False,0.8931185944363104,0.0746705710102489,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
D,0.95,0.13437740872606294,1366,1282,114,0.08892355694227769,0.9999999977157504,0.11606746500266031,False,0.9385065885797951,0.08345534407027819,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
D,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,0.05,0.11714229392379705,1366,64,0,0.0,0.03752413921111614,0.10231286755268579,False,0.04685212298682284,0.0,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,0.1,0.12736104171705365,1366,129,0,0.0,0.0013376579723584634,0.052140022347761564,False,0.09443631039531479,0.0,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,0.15,0.13448889633827654,1366,187,2,0.0106951871657754,0.004029846702331185,0.05858620412451017,False,0.13689604685212298,0.0014641288433382138,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,0.2,0.14059583531561914,1366,242,3,0.012396694214876033,0.0017670016801383868,0.05286626076659349,False,0.17715959004392387,0.0021961932650073207,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,0.25,0.14677750415404223,1366,311,4,0.012861736334405145,0.0004495578314934306,0.04675110884762529,True,0.22767203513909223,0.0029282576866764276,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,0.3,0.15367244904923216,1366,387,6,0.015503875968992248,0.0003172420151450698,0.045948466853728824,True,0.28330893118594436,0.004392386530014641,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,0.35,0.1590408411246479,1366,449,8,0.017817371937639197,0.0003337836241248031,0.046431972918144854,True,0.328696925329429,0.005856515373352855,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,0.4,0.16532099602212336,1366,523,11,0.021032504780114723,0.000563729079806503,0.04824838475266088,True,0.3828696925329429,0.008052708638360176,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,0.45,0.1709493339600331,1366,584,15,0.025684931506849314,0.002442340882162373,0.052757598361142355,False,0.42752562225475843,0.010980966325036604,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,0.5,0.17649812580475832,1366,653,20,0.030627871362940276,0.010553461187023053,0.05745373539947955,False,0.4780380673499268,0.014641288433382138,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,0.55,0.18327371995228192,1366,715,27,0.03776223776223776,0.07409976823523949,0.06512203871530453,False,0.5234260614934114,0.019765739385065886,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,0.6,0.19074781808510477,1366,782,30,0.03836317135549872,0.07501249728540947,0.06444277612286249,False,0.5724743777452416,0.021961932650073207,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,0.65,0.1976087190417628,1366,852,37,0.04342723004694836,0.2137583539198015,0.06938685983930276,False,0.623718887262079,0.027086383601756955,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,0.7,0.20524083299824047,1366,927,47,0.05070118662351672,0.577379172853331,0.07690871076794667,False,0.678623718887262,0.034407027818448024,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,0.75,0.21248436173756335,1366,988,56,0.05668016194331984,0.8498076407838421,0.08304862977780407,False,0.7232796486090776,0.040995607613469986,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,0.8,0.22006179553703664,1366,1068,70,0.06554307116104868,0.9896506928819316,0.09222896451227115,False,0.7818448023426061,0.05124450951683748,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,0.85,0.23149812757749977,1366,1150,85,0.07391304347826087,0.9998170206321878,0.10073871207454926,False,0.8418740849194729,0.06222547584187409,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,0.9,0.24333991959058865,1366,1223,98,0.08013082583810302,0.9999971570283246,0.1068835275321812,False,0.8953147877013177,0.07174231332357248,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,0.95,0.261719957483052,1366,1285,114,0.088715953307393,0.9999999973975987,0.11580055464655552,False,0.9407027818448024,0.08345534407027819,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R2100,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,0,,,,,
R32_r0,0.05,0.18624601167503863,1366,83,0,0.0,0.01415986911335107,0.07985679847161589,False,0.06076134699853587,0.0,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R32_r0,0.1,0.18649916857406756,1366,145,0,0.0,0.0005887389471696061,0.04652272891647608,True,0.1061493411420205,0.0,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R32_r0,0.15,0.18670216578896537,1366,212,0,0.0,1.8941061807026406e-05,0.03205861992784294,True,0.15519765739385066,0.0,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R32_r0,0.2,0.18684267636951934,1366,261,1,0.0038314176245210726,2.260817003256354e-05,0.0348244060966147,True,0.1910688140556369,0.0007320644216691069,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R32_r0,0.25,0.18696482097395806,1366,327,6,0.01834862385321101,0.002663456917309682,0.05422374320697761,False,0.23938506588579794,0.004392386530014641,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R32_r0,0.3,0.18708238439981073,1366,383,9,0.02349869451697128,0.007007557061267857,0.05810948225837603,False,0.28038067349926793,0.006588579795021962,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R32_r0,0.35,0.18721463709963948,1366,471,13,0.027600849256900213,0.011693341107146732,0.05940914402072168,False,0.34480234260614934,0.00951683748169839,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R32_r0,0.4,0.18731846060269897,1366,549,18,0.03278688524590164,0.0338902649224027,0.06337749923258144,False,0.4019033674963397,0.013177159590043924,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R32_r0,0.45,0.18741331503202752,1366,606,21,0.034653465346534656,0.04488427795988469,0.06399146707905248,False,0.44363103953147875,0.015373352855051245,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R32_r0,0.5,0.18749983502435708,1366,667,34,0.050974512743628186,0.5908716470462068,0.0827950688028457,False,0.4882869692532943,0.024890190336749635,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R32_r0,0.55,0.1875954194712257,1366,732,41,0.056010928961748634,0.7993377340559289,0.08721195003369617,False,0.5358711566617862,0.030014641288433383,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R32_r0,0.6,0.18770095086248662,1366,804,48,0.05970149253731343,0.907614371182255,0.08996816436971802,False,0.5885797950219619,0.03513909224011713,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R32_r0,0.65,0.18781159950965298,1366,878,57,0.06492027334851937,0.9791527779254825,0.09462616150429022,False,0.6427525622254758,0.04172767203513909,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R32_r0,0.7,0.1879234103874171,1366,965,69,0.07150259067357513,0.9985299192509236,0.10071847308747182,False,0.7064421669106882,0.050512445095168376,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R32_r0,0.75,0.18803334007853667,1366,1032,79,0.07655038759689922,0.9999022211024393,0.10543338097381204,False,0.7554904831625183,0.057833089311859445,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R32_r0,0.8,0.18814374746499252,1366,1090,87,0.0798165137614679,0.9999893855740277,0.10828737130972754,False,0.7979502196193266,0.0636896046852123,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R32_r0,0.85,0.18828511753608335,1366,1148,94,0.08188153310104529,0.9999982064943072,0.10981986825193406,False,0.8404099560761347,0.06881405563689605,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R32_r0,0.9,0.18844937457813193,1366,1233,113,0.09164639091646391,0.9999999995154282,0.11970145029923422,False,0.9026354319180088,0.08272327964860908,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R32_r0,0.95,0.188710882415559,1366,1311,129,0.09839816933638444,0.9999999999997259,0.12628192911441502,False,0.9597364568081991,0.09443631039531479,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R32_r0,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,new_test,,0,R32_r0,32,0,subsets/R32_r0.json,100
R128_r0,0.05,0.15596584745193653,1366,79,0,0.0,0.017384604615803836,0.08372609881132642,False,0.057833089311859445,0.0,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R128_r0,0.1,0.15753036874654436,1366,136,1,0.007352941176470588,0.007620586841306993,0.065875138236775,False,0.09956076134699854,0.0007320644216691069,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R128_r0,0.15,0.1587553882712852,1366,192,1,0.005208333333333333,0.0005867607699731625,0.04707295242318551,True,0.14055636896046853,0.0007320644216691069,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R128_r0,0.2,0.15983464647156942,1366,266,4,0.015037593984962405,0.002528035093296547,0.0544998486028442,False,0.19472913616398244,0.0029282576866764276,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R128_r0,0.25,0.16094224117281009,1366,348,6,0.017241379310344827,0.0012865016055739484,0.05100849936942347,False,0.2547584187408492,0.004392386530014641,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R128_r0,0.3,0.16173325900717184,1366,396,7,0.017676767676767676,0.000712613488445024,0.04877600693938422,True,0.28989751098096633,0.005124450951683748,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R128_r0,0.35,0.16247846346211559,1366,458,9,0.019650655021834062,0.0006835356767232648,0.04873651924756748,True,0.33528550512445093,0.006588579795021962,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R128_r0,0.4,0.16318736613555196,1366,523,12,0.022944550669216062,0.0013415393724362386,0.05093561484548521,False,0.3828696925329429,0.008784773060029283,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R128_r0,0.45,0.16384256632900063,1366,585,18,0.03076923076923077,0.01577929828128165,0.05953581823157263,False,0.42825768667642755,0.013177159590043924,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R128_r0,0.5,0.16464995092370283,1366,660,22,0.03333333333333333,0.025221040642713542,0.06079447541737928,False,0.48316251830161056,0.016105417276720352,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R128_r0,0.55,0.16531572674909056,1366,715,26,0.03636363636363636,0.05122124698103066,0.06335077524419909,False,0.5234260614934114,0.01903367496339678,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R128_r0,0.6,0.16616146967894363,1366,788,34,0.04314720812182741,0.21408621365583055,0.07026388526128913,False,0.5768667642752562,0.024890190336749635,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R128_r0,0.65,0.16687684296355887,1366,852,41,0.04812206572769953,0.44043697110705005,0.07510471560582263,False,0.623718887262079,0.030014641288433383,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R128_r0,0.7,0.16763537819216323,1366,915,47,0.05136612021857923,0.6127612075015139,0.07790312148910612,False,0.6698389458272328,0.034407027818448024,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R128_r0,0.75,0.16848116541268654,1366,1002,59,0.05888223552894212,0.9108735670746124,0.08542680979714085,False,0.7335285505124451,0.04319180087847731,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R128_r0,0.8,0.1693028600912978,1366,1076,72,0.06691449814126393,0.9939587979046082,0.09370263238101384,False,0.787701317715959,0.0527086383601757,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R128_r0,0.85,0.17007103856428663,1366,1130,84,0.0743362831858407,0.9998354192694697,0.10148536988540964,False,0.8272327964860908,0.06149341142020498,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R128_r0,0.9,0.1712695256975052,1366,1198,99,0.08263772954924875,0.9999993269802989,0.11002286986181357,False,0.87701317715959,0.07247437774524158,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R128_r0,0.95,0.17311659143694813,1366,1291,116,0.08985282726568551,0.9999999990681971,0.11700209493032052,False,0.945095168374817,0.0849194729136164,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R128_r0,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,new_test,,0,R128_r0,128,0,subsets/R128_r0.json,100
R512_r0,0.05,0.15265110768018375,1366,72,0,0.0,0.024894280619189493,0.0914824243483132,False,0.0527086383601757,0.0,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
R512_r0,0.1,0.1583009283676613,1366,135,0,0.0,0.0009833015279105866,0.04988149268185628,True,0.09882869692532943,0.0,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
R512_r0,0.15,0.1618003825067309,1366,189,1,0.005291005291005291,0.0006746385184825433,0.04780394813690987,True,0.1383601756954612,0.0007320644216691069,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
R512_r0,0.2,0.16495081994720295,1366,251,3,0.01195219123505976,0.0012319069427368834,0.05100862542262205,False,0.18374816983894582,0.0021961932650073207,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
R512_r0,0.25,0.16783004036859517,1366,309,4,0.012944983818770227,0.0004862437144553663,0.04704841870611891,True,0.22620790629575402,0.0029282576866764276,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
R512_r0,0.3,0.1709725572753209,1366,381,6,0.015748031496062992,0.00039496815830576324,0.04666058740970184,True,0.27891654465592974,0.004392386530014641,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
R512_r0,0.35,0.17308296271279922,1366,457,10,0.02188183807439825,0.001773971219078551,0.05199706114444557,False,0.33455344070278187,0.007320644216691069,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
R512_r0,0.4,0.17513477353509121,1366,511,12,0.023483365949119372,0.0019036540202963012,0.052114059240082104,False,0.3740849194729136,0.008784773060029283,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
R512_r0,0.45,0.1777032639647932,1366,575,14,0.02434782608695652,0.0014859785853248712,0.051202487022875734,False,0.42093704245973645,0.010248901903367497,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
R512_r0,0.5,0.18029811199531975,1366,640,18,0.028125,0.004396431226500022,0.05448952982191703,False,0.4685212298682284,0.013177159590043924,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
R512_r0,0.55,0.1833633043264956,1366,719,24,0.03337969401947149,0.020357054942361126,0.059455398265012005,False,0.5263543191800878,0.017569546120058566,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
R512_r0,0.6,0.18626766072425216,1366,787,29,0.036848792884371026,0.04879817421609312,0.06244630882907451,False,0.5761346998535871,0.0212298682284041,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
R512_r0,0.65,0.18839486839895336,1366,848,37,0.04363207547169811,0.22284051042321304,0.06970965620529664,False,0.6207906295754027,0.027086383601756955,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
R512_r0,0.7,0.1909483069299328,1366,920,46,0.05,0.5391180466180647,0.0761832096589897,False,0.6734992679355783,0.03367496339677892,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
R512_r0,0.75,0.19411193322492393,1366,995,59,0.0592964824120603,0.9190565289942287,0.08601919165253338,False,0.7284040995607614,0.04319180087847731,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
R512_r0,0.8,0.19703923158206083,1366,1065,64,0.06009389671361502,0.9398543759327398,0.08593815489221006,False,0.7796486090775988,0.04685212298682284,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
R512_r0,0.85,0.20060986107906875,1366,1135,84,0.07400881057268723,0.999810463729345,0.10104488433803711,False,0.8308931185944363,0.06149341142020498,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
R512_r0,0.9,0.20521772762390655,1366,1225,100,0.08163265306122448,0.9999989718946793,0.1085548912696106,False,0.8967789165446559,0.07320644216691069,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
R512_r0,0.95,0.21119923941205798,1366,1284,114,0.08878504672897196,0.9999999975081019,0.11588938832377232,False,0.9399707174231332,0.08345534407027819,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
R512_r0,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,new_test,,0,R512_r0,512,0,subsets/R512_r0.json,100
