family,q,threshold,N,n_R,changed,conditional_risk,p_value,CP_upper_0_999,accepted,coverage,marginal_change,source_identity,source_path,comparison_repeat,name,B,repeat,subset_file,M
R2100,0.4,0.16532099602212336,1366,523,11,0.021032504780114723,0.000563729079806503,0.04824838475266088,True,0.3828696925329429,0.008052708638360176,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,3,,,,,
R2100,0.45,0.1709493339600331,1366,584,15,0.025684931506849314,0.002442340882162373,0.052757598361142355,False,0.42752562225475843,0.010980966325036604,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,3,,,,,
R2100,0.5,0.17649812580475832,1366,653,20,0.030627871362940276,0.010553461187023053,0.05745373539947955,False,0.4780380673499268,0.014641288433382138,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,3,,,,,
R2100,0.55,0.18327371995228192,1366,715,27,0.03776223776223776,0.07409976823523949,0.06512203871530453,False,0.5234260614934114,0.019765739385065886,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,3,,,,,
R2100,0.6,0.19074781808510477,1366,782,30,0.03836317135549872,0.07501249728540947,0.06444277612286249,False,0.5724743777452416,0.021961932650073207,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,3,,,,,
R2100,0.65,0.1976087190417628,1366,852,37,0.04342723004694836,0.2137583539198015,0.06938685983930276,False,0.623718887262079,0.027086383601756955,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,3,,,,,
R2100,0.7,0.20524083299824047,1366,927,47,0.05070118662351672,0.577379172853331,0.07690871076794667,False,0.678623718887262,0.034407027818448024,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,3,,,,,
R2100,0.75,0.21248436173756335,1366,988,56,0.05668016194331984,0.8498076407838421,0.08304862977780407,False,0.7232796486090776,0.040995607613469986,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,3,,,,,
R2100,0.8,0.22006179553703664,1366,1068,70,0.06554307116104868,0.9896506928819316,0.09222896451227115,False,0.7818448023426061,0.05124450951683748,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,3,,,,,
R2100,0.85,0.23149812757749977,1366,1150,85,0.07391304347826087,0.9998170206321878,0.10073871207454926,False,0.8418740849194729,0.06222547584187409,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,3,,,,,
R2100,0.9,0.24333991959058865,1366,1223,98,0.08013082583810302,0.9999971570283246,0.1068835275321812,False,0.8953147877013177,0.07174231332357248,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,3,,,,,
R2100,0.95,0.261719957483052,1366,1285,114,0.088715953307393,0.9999999973975987,0.11580055464655552,False,0.9407027818448024,0.08345534407027819,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,3,,,,,
R2100,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,reused_parent_test,$DATA_DIR/P2_RISK_CALIBRATION_BINARY_20260914T043954Z/summary/calibration_100.csv,3,,,,,
R32_r3,0.05,0.15426384347601574,1366,64,0,0.0,0.03752413921111614,0.10231286755268579,False,0.04685212298682284,0.0,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R32_r3,0.1,0.15470985603586052,1366,119,0,0.0,0.002234133030208602,0.05639568985211118,False,0.08711566617862372,0.0,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R32_r3,0.15,0.1550336962228005,1366,188,0,0.0,6.486908831562983e-05,0.0360765335219201,True,0.1376281112737921,0.0,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R32_r3,0.2,0.15528107723936158,1366,250,3,0.012,0.0012824952688924027,0.05120855852289878,False,0.18301610541727673,0.0021961932650073207,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R32_r3,0.25,0.15553289339508514,1366,313,4,0.012779552715654952,0.0004155803940467749,0.04645753234882326,True,0.22913616398243045,0.0029282576866764276,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R32_r3,0.3,0.15571104435289163,1366,366,5,0.01366120218579235,0.00020055153143619544,0.04425983686900134,True,0.2679355783308931,0.0036603221083455345,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R32_r3,0.35,0.15592354855754764,1366,442,6,0.013574660633484163,4.028254010482302e-05,0.04030914433049015,True,0.3235724743777452,0.004392386530014641,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R32_r3,0.4,0.15609304086703146,1366,499,8,0.01603206412825651,5.752529700216931e-05,0.041841059316618745,True,0.36530014641288433,0.005856515373352855,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R32_r3,0.45,0.15627715277501042,1366,572,11,0.019230769230769232,0.00011742275702779007,0.044168236966455846,True,0.41874084919472915,0.008052708638360176,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R32_r3,0.5,0.15643381876797524,1366,634,19,0.02996845425867508,0.009222110332482424,0.0570815370093513,False,0.46412884333821375,0.013909224011713031,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R32_r3,0.55,0.15661508813376257,1366,696,22,0.031609195402298854,0.012139709928054535,0.0576926725600693,False,0.5095168374816984,0.016105417276720352,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R32_r3,0.6,0.15679179699112833,1366,775,30,0.03870967741935484,0.0831460265524295,0.06501680772703129,False,0.5673499267935578,0.021961932650073207,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R32_r3,0.65,0.1569623589899739,1366,843,38,0.045077105575326216,0.287459789527867,0.07156767369349668,False,0.6171303074670571,0.027818448023426062,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R32_r3,0.7,0.15713962719068053,1366,903,53,0.058693244739756366,0.896632365257265,0.08682657697629764,False,0.6610541727672035,0.038799414348462666,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R32_r3,0.75,0.15736392173840186,1366,993,62,0.06243705941591138,0.965835997098741,0.08972711286351968,False,0.7269399707174231,0.04538799414348463,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R32_r3,0.8,0.15760458741269445,1366,1086,75,0.06906077348066299,0.997554764387815,0.09603813468949078,False,0.7950219619326501,0.05490483162518302,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R32_r3,0.85,0.15781674403190293,1366,1148,83,0.07229965156794425,0.9995792621275915,0.09892201642693739,False,0.8404099560761347,0.06076134699853587,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R32_r3,0.9,0.15810808067761883,1366,1216,100,0.08223684210526316,0.9999992577592214,0.10934636737658465,False,0.890190336749634,0.07320644216691069,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R32_r3,0.95,0.1585047390704638,1366,1277,113,0.08848864526233359,0.9999999965166098,0.11563910311080056,False,0.9348462664714495,0.08272327964860908,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R32_r3,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,new_test,,3,R32_r3,32,3,subsets/R32_r3.json,100
R128_r3,0.05,0.15007692846869358,1366,60,0,0.0,0.04606979898695208,0.10874906186625445,False,0.043923865300146414,0.0,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R128_r3,0.1,0.15169593170026097,1366,129,0,0.0,0.0013376579723584634,0.052140022347761564,False,0.09443631039531479,0.0,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R128_r3,0.15,0.15262127255821578,1366,187,0,0.0,6.828325085855769e-05,0.03626591494450565,True,0.13689604685212298,0.0,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R128_r3,0.2,0.15363160895092498,1366,253,2,0.007905138339920948,0.00023730465559214023,0.043581698083725,True,0.18521229868228403,0.0014641288433382138,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R128_r3,0.25,0.15430536667813988,1366,314,4,0.012738853503184714,0.00039954595287352445,0.04631212220642809,True,0.22986822840409957,0.0029282576866764276,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R128_r3,0.3,0.15481272579242067,1366,352,5,0.014204545454545454,0.0003421606796667328,0.04599150171766554,True,0.25768667642752563,0.0036603221083455345,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R128_r3,0.35,0.15539730508395022,1366,426,11,0.025821596244131457,0.009603036132182687,0.059045547961329985,False,0.3118594436310395,0.008052708638360176,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R128_r3,0.4,0.15603248821823046,1366,498,12,0.024096385542168676,0.0027630430202308202,0.053453812816032176,False,0.3645680819912152,0.008784773060029283,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R128_r3,0.45,0.15657785194125562,1366,553,16,0.028933092224231464,0.010371659229779088,0.05810985986277754,False,0.40483162518301613,0.01171303074670571,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R128_r3,0.5,0.15719898716271663,1366,631,26,0.04120443740095087,0.17903218762646267,0.0716491691163161,False,0.46193265007320644,0.01903367496339678,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R128_r3,0.55,0.15782550886123525,1366,725,34,0.04689655172413793,0.39179506638539696,0.07627469043915759,False,0.5307467057101025,0.024890190336749635,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R128_r3,0.6,0.15842470878012194,1366,819,52,0.06349206349206349,0.964134751737299,0.09414181196376623,False,0.5995607613469985,0.03806734992679356,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R128_r3,0.65,0.15889528018511545,1366,886,63,0.07110609480812641,0.9975133378464067,0.10169862204524967,False,0.6486090775988287,0.046120058565153735,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R128_r3,0.7,0.1593370091994254,1366,935,76,0.08128342245989305,0.9999815515608178,0.11251041517702316,False,0.6844802342606149,0.055636896046852125,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R128_r3,0.75,0.1598834624033214,1366,1024,89,0.0869140625,0.9999997266552363,0.11736664232869967,False,0.7496339677891655,0.06515373352855051,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R128_r3,0.8,0.16042396819917049,1366,1108,103,0.09296028880866426,0.9999999988025271,0.12287369809647211,False,0.8111273792093704,0.07540263543191801,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R128_r3,0.85,0.16097952184458575,1366,1168,110,0.09417808219178082,0.9999999998307533,0.12338263287134257,False,0.8550512445095169,0.08052708638360176,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R128_r3,0.9,0.161646751976825,1366,1234,118,0.09562398703403566,0.9999999999843834,0.12412882449546432,False,0.9033674963396779,0.08638360175695461,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R128_r3,0.95,0.1624943968513387,1366,1288,127,0.0986024844720497,0.999999999999645,0.12677881944985864,False,0.9428989751098097,0.09297218155197658,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R128_r3,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,new_test,,3,R128_r3,128,3,subsets/R128_r3.json,100
R512_r3,0.05,0.15034139455729512,1366,72,0,0.0,0.024894280619189493,0.0914824243483132,False,0.0527086383601757,0.0,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
R512_r3,0.1,0.154902209741009,1366,126,0,0.0,0.0015601784194296114,0.05334773969181025,False,0.09224011713030747,0.0,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
R512_r3,0.15,0.1585294530378002,1366,196,0,0.0,4.3035478547683404e-05,0.03462982424663757,True,0.14348462664714495,0.0,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
R512_r3,0.2,0.16135752398830117,1366,254,2,0.007874015748031496,0.00022709464936884185,0.0434132263138356,True,0.18594436310395315,0.0014641288433382138,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
R512_r3,0.25,0.16362099458607215,1366,314,4,0.012738853503184714,0.00039954595287352445,0.04631212220642809,True,0.22986822840409957,0.0029282576866764276,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
R512_r3,0.3,0.16642904990119112,1366,386,5,0.012953367875647668,9.246726906045766e-05,0.04200066270990393,True,0.28257686676427524,0.0036603221083455345,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
R512_r3,0.35,0.16876444410963531,1366,448,7,0.015625,0.00011233274657764715,0.04319459417926613,True,0.3279648609077599,0.005124450951683748,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
R512_r3,0.4,0.1709444465192944,1366,525,11,0.02095238095238095,0.000529605353947556,0.04806714929557068,True,0.38433382137628114,0.008052708638360176,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
R512_r3,0.45,0.17303653870639124,1366,588,14,0.023809523809523808,0.0010295721026820047,0.050085829200253514,False,0.43045387994143486,0.010248901903367497,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
R512_r3,0.5,0.174854878608676,1366,643,16,0.024883359253499222,0.0010298414124563621,0.05008242603427183,False,0.4707174231332357,0.01171303074670571,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
R512_r3,0.55,0.17729884879859958,1366,714,25,0.0350140056022409,0.03480630795528362,0.06165643603003692,False,0.5226939970717424,0.018301610541727673,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
R512_r3,0.6,0.18010783543173237,1366,787,32,0.04066073697585769,0.12962361463248684,0.06720639159592603,False,0.5761346998535871,0.02342606149341142,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
R512_r3,0.65,0.1822511638990323,1366,854,39,0.04566744730679157,0.3139782731641474,0.07208660441613288,False,0.6251830161054173,0.02855051244509517,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
R512_r3,0.7,0.18452923954275613,1366,918,46,0.05010893246187364,0.5451418125453948,0.07634687409766269,False,0.6720351390922401,0.03367496339677892,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
R512_r3,0.75,0.18693495220446843,1366,998,58,0.05811623246492986,0.8922384154146954,0.08458744930773686,False,0.7306002928257687,0.0424597364568082,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
R512_r3,0.8,0.18973530873730504,1366,1077,72,0.06685236768802229,0.9938307110363848,0.09361688790135744,False,0.7884333821376281,0.0527086383601757,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
R512_r3,0.85,0.1926904742886204,1366,1135,80,0.07048458149779736,0.9989325621604419,0.09701315967845728,False,0.8308931185944363,0.05856515373352855,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
R512_r3,0.9,0.19610540480874572,1366,1219,101,0.08285479901558655,0.9999995287290444,0.11000628315919701,False,0.8923865300146413,0.0739385065885798,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
R512_r3,0.95,0.20200729228673153,1366,1286,115,0.08942457231726283,0.9999999985706142,0.11658126821417733,False,0.9414348462664714,0.0841874084919473,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
R512_r3,1.0,Infinity,1366,1366,143,0.10468521229868229,0.9999999999999999,0.1326098138082249,False,1.0,0.10468521229868229,new_test,,3,R512_r3,512,3,subsets/R512_r3.json,100
